0000000001,0000000000,-49380,-00270,-33260,-00235,000114,001760,-00058
0000000002,0000001250,-99241,-00270,-33102,-00282,000114,001760,-00058
0000000003,0000002500,-98831,-00270,-77626,-00305,000114,001760,-00058
0000000004,0000003750,-99108,-00317,-33130,-00305,000114,001760,-00058
0000000005,0000005000,-49422,-00270,-33338,-00235,000114,001760,-00058
0000000006,0000006250,-49214,-00246,-33270,-00188,000114,001760,-00058
0000000007,0000007500,-99317,-00270,-33209,-00282,000114,001760,-00058
0000000008,0000008750,-49013,-00318,-77558,-00305,000114,001760,-00058
0000000009,0000010000,-99418,-00246,-77468,-00258,000114,001760,-00058
0000000010,0000011250,-49036,-00318,-77497,-00305,000114,001760,-00058
0000000011,0000012500,-99273,-00317,-77489,-00352,000114,001760,-00058
0000000012,0000013750,-98822,-00317,-33298,-00305,000114,001760,-00058
0000000013,0000015000,-99140,-00318,-33180,-00305,000114,001760,-00058
0000000014,0000016250,-98931,-00246,-77655,-00258,000114,001760,-00058
0000000015,0000017500,-99031,-00318,-33062,-00305,000114,001760,-00058
0000000016,0000018750,-49422,-00270,-33496,-00235,000114,001760,-00058
0000000017,0000020000,-49323,-00270,-33034,-00235,000114,001760,-00058
0000000018,0000021250,-99076,-00317,-77695,-00352,000114,001760,-00058
0000000019,0000022500,-49398,-00270,-33130,-00235,000114,001760,-00058
0000000020,0000023750,-49291,-00246,-33310,-00188,000114,001760,-00058
0000000021,0000025000,-99208,-00318,-33309,-00306,000114,001760,-00058
0000000022,0000026250,-49048,-00246,-33131,-00187,000114,001760,-00058
0000000023,0000027500,-99439,-00270,-77666,-00306,000114,001760,-00058
0000000024,0000028750,-98502,-00270,-33101,-00282,000114,001760,-00058
0000000025,0000030000,-99570,-00246,-33407,-00235,000114,001760,-00058
0000000026,0000031250,050454,-00270,-33152,-00188,000114,001760,-00058
0000000027,0000032500,-49988,-00270,-33367,-00235,000114,001760,-00058
0000000028,0000033750,-48817,-00270,-33152,-00235,000114,001760,-00058
0000000029,0000035000,-99516,-00270,-77626,-00306,000114,001760,-00058
0000000030,0000036250,-48993,-00270,-77378,-00258,000114,001760,-00058
0000000031,0000037500,-99286,-00270,-77557,-00306,000114,001760,-00058
0000000032,0000038750,-49180,-00246,-33268,-00188,000114,001760,-00058
0000000033,0000040000,-49500,-00270,-33210,-00236,000114,001760,-00058
0000000034,0000041250,-98944,-00246,-77558,-00258,000114,001760,-00058
0000000035,0000042500,-99052,-00270,-33276,-00283,000114,001760,-00058
0000000036,0000043750,-49334,-00246,-33153,-00188,000114,001760,-00058
0000000037,0000045000,-49436,-00270,-77715,-00259,000114,001760,-00058
0000000038,0000046250,-49335,-00246,-32972,-00188,000114,001760,-00058
0000000039,0000047500,-49444,-00246,-77813,-00236,000114,001760,-00058
0000000040,0000048750,-49303,-00246,-32964,-00187,000114,001760,-00058
0000000041,0000050000,-49512,-00271,-33524,-00236,000114,001760,-00058
0000000042,0000051250,-49236,-00246,-33063,-00188,000114,001760,-00058
0000000043,0000052500,-99121,-00317,-77626,-00353,000114,001758,-00056
0000000044,0000053750,-49269,-00269,-33218,-00234,000136,001698,-00019
0000000045,0000055000,-49425,-00272,-33221,-00214,000106,001847,-00138
0000000046,0000056250,-98914,-00303,-77583,-00339,000158,001596,000065
0000000047,0000057500,-49488,-00296,-33149,-00237,000330,-00708,003012
0000000048,0000058750,050109,002189,-33311,002248,034721,-99998,068944
0000000049,0000060000,049576,-34535,-33271,-34456,068663,-94319,026925
0000000050,0000061250,099762,-70305,-11075,-70160,090997,-79328,-07963
0000000051,0000062500,049761,-90558,-11145,-90439,099998,-49274,-49126
0000000052,0000063750,099405,-99739,032961,-99574,093639,-15517,-76412
0000000053,0000065000,099721,-93531,033351,-93365,072478,025671,-96521
0000000054,0000066250,-49585,-70523,-11514,-70473,041043,058830,-99998
0000000055,0000067500,049963,-41465,099811,-41246,002074,086727,-87562
0000000056,0000068750,049993,000226,-11447,000331,-35485,099998,-64965
0000000057,0000070000,-99278,035002,-77302,034971,-68904,097998,-27076
0000000058,0000071250,-48970,070748,-77560,070768,-91093,083418,008268
0000000059,0000072500,-99405,090950,-77494,090924,-99998,052852,049179
0000000060,0000073750,-98657,099950,-77463,099927,-93642,019039,076529
0000000061,0000075000,-99177,093741,-77477,093717,-72712,-22152,096520
0000000062,0000076250,-49367,070568,-77532,070588,-41509,-55308,099997
0000000063,0000077500,-98777,041417,-77448,041387,-02655,-83208,087445
0000000064,0000078750,-99391,-00345,-77548,-00380,035019,-96474,064847
0000000065,0000080000,050366,-35003,-33178,-34924,068786,-94479,027075
0000000066,0000081250,-49900,-70750,-11277,-70676,091090,-79228,-08270
0000000067,0000082500,050358,-90856,-11001,-90736,099995,-49335,-49180
0000000068,0000083750,099024,-99929,-11281,-99787,093639,-14849,-76530
0000000069,0000085000,050287,-93554,055266,-93388,072361,025670,-96637
0000000070,0000086250,-49802,-70429,-11114,-70354,040928,058831,-99998
0000000071,0000087500,050298,-41348,-77637,-41317,001957,086728,-87446
0000000072,0000088750,-49777,000414,-10937,000473,-35601,099996,-64848
0000000073,0000090000,-98647,035143,-33477,035159,-69020,098000,-26843
0000000074,0000091250,-99166,070890,-33097,070909,-91093,082752,008384
0000000075,0000092500,-49411,091019,-77540,091042,-99998,052854,049297
0000000076,0000093750,-98669,099997,-99686,099927,-93642,019038,076529
0000000077,0000095000,-99651,093624,-77349,093623,-72597,-22152,096636
0000000078,0000096250,050788,070427,-77652,070471,-41392,-55307,099997
0000000079,0000097500,-99998,041347,-33183,041362,-02539,-83210,087445
0000000080,0000098750,050656,-00416,-77438,-00380,035251,-95807,064847
0000000081,0000100000,-99394,-35144,-77711,-35184,068901,-94481,026958
0000000082,0000101250,-49464,-70938,-10799,-70864,091207,-79226,-08386
0000000083,0000102500,099998,-90926,-99999,-90902,099994,-49337,-49297
0000000084,0000103750,-99741,-99952,-32915,-99976,093523,-14848,-76647
0000000085,0000105000,-48606,-93553,-11391,-93506,072246,025669,-96637
0000000086,0000106250,-50021,-70453,033209,-70355,040811,059495,-99998
0000000087,0000107500,050296,-41206,033021,-41058,001842,087393,-87330
0000000088,0000108750,-49620,000508,-11111,000590,-35717,099995,-64732
0000000089,0000110000,-98889,035190,-33329,035183,-69136,098002,-26843
0000000090,0000111250,-49348,071007,-33180,071050,-91209,082749,008501
0000000091,0000112500,-49588,091066,-77577,091088,-99998,052857,049413
0000000092,0000113750,-98634,099997,-77371,099974,-93526,018368,076645
0000000093,0000115000,-99399,093600,-77606,093575,-72481,-22147,096636
0000000094,0000116250,050256,070310,-77360,070353,-41161,-55977,099997
0000000095,0000117500,-99255,041159,-77626,041151,-02424,-83205,087329
0000000096,0000118750,-98891,-00674,-10988,-00615,035367,-96477,064614
0000000097,0000120000,049935,-35332,-11293,-35231,069017,-94477,026842
0000000098,0000121250,049666,-70985,-10998,-70864,091207,-79229,-08502
0000000099,0000122500,050184,-90998,-11259,-90902,099995,-49334,-49414
0000000100,0000123750,049471,-99881,033233,-99740,093523,-14850,-76763
0000000101,0000125000,050308,-93461,032858,-93318,072246,026336,-96753
0000000102,0000126250,-49837,-70311,033455,-70213,040695,059493,-99998
0000000103,0000127500,050298,-41135,032609,-40988,001842,087395,-87330
0000000104,0000128750,-49679,000697,099998,000873,-35833,099994,-64615
0000000105,0000130000,-98792,035354,-78052,035347,-69252,098002,-26727
0000000106,0000131250,-49424,071078,-32739,071122,-91210,082749,008618
0000000107,0000132500,-49424,091090,-33687,091159,-99998,052857,049529
0000000108,0000133750,-98889,099998,-32879,099998,-93526,018369,076762
0000000109,0000135000,-49448,093459,-77798,093457,-72364,-22149,096636
0000000110,0000136250,049901,070239,-32964,070330,-41046,-55975,099998
0000000111,0000137500,-49306,040994,-77716,040987,-02191,-83871,087212
0000000112,0000138750,-99144,-00768,-33113,-00780,035483,-96474,064615
0000000113,0000140000,050100,-35474,-11193,-35371,069134,-94479,026725
0000000114,0000141250,049556,-71150,-11147,-71052,091206,-79228,-08619
0000000115,0000142500,050293,-91020,033103,-90902,099995,-49334,-49530
0000000116,0000143750,049307,-99929,033097,-99788,093407,-14850,-76763
0000000117,0000145000,050561,-93460,-11191,-93365,072130,026336,-96754
0000000118,0000146250,-99819,-70240,-11067,-70213,040579,059493,-99998
0000000119,0000147500,050698,-41018,-11244,-40916,001726,087395,-87214
0000000120,0000148750,-99686,000767,-10999,000803,-35949,099994,-64499
