0000000001,0000000000,-71045,-26428,098176,-25964,-69293,-28849,098245
0000000002,0000001250,-33666,-64153,099997,061684,-36950,-61850,099998
0000000003,0000002500,-00177,-86760,087270,-26954,001948,-88429,085487
0000000004,0000003750,042843,-99880,059165,096628,039535,-99837,061469
0000000005,0000005000,070237,-96682,025142,-68660,072156,-96390,022467
0000000006,0000006250,094014,-76913,-16557,061627,092832,-79429,-13172
0000000007,0000007500,099809,-49882,-51479,-29958,099998,-47776,-53589
0000000008,0000008750,090236,-08776,-82344,015774,091796,-12459,-80028
0000000009,0000010000,070855,026514,-98096,036817,069144,028853,-98367
0000000010,0000011250,033690,064293,-99999,-47494,036918,061730,-99998
0000000011,0000012500,000100,087007,-87217,047886,-02142,088496,-85513
0000000012,0000013750,-42821,099809,-59144,-89535,-39567,099764,-61519
0000000013,0000015000,-70489,096807,-25168,068812,-72157,096389,-22505
0000000014,0000016250,-94015,077038,016403,-51156,-92948,079428,013018
0000000015,0000017500,-99810,049818,051581,044016,-99997,047658,053551
0000000016,0000018750,-90362,008713,082189,-29618,-91797,012341,079990
0000000017,0000020000,-70919,-26514,098007,-33138,-69144,-28854,098213
0000000018,0000021250,-33628,-64169,099970,061381,-36919,-61847,099960
0000000019,0000022500,-00101,-86819,087255,-26860,002258,-88496,085359
0000000020,0000023750,042820,-99810,058862,086075,039682,-99765,061248
0000000021,0000025000,070426,-96681,025015,-65119,072272,-96273,022350
0000000022,0000026250,093951,-76851,-16748,051160,092948,-79313,-13290
0000000023,0000027500,099809,-49693,-51670,-29919,099880,-47658,-53706
0000000024,0000028750,090235,-08714,-82344,022699,091797,-12342,-80028
0000000025,0000030000,070793,026703,-98159,036803,069028,028970,-98367
0000000026,0000031250,033564,064355,-99998,-47455,036804,061846,-99998
0000000027,0000032500,-00087,087196,-87091,051279,-02376,088612,-85397
0000000028,0000033750,-43007,099934,-58952,-82478,-39681,099764,-61403
0000000029,0000035000,-70677,096806,-25106,061718,-72389,096273,-22388
0000000030,0000036250,-94014,077038,016722,-37100,-92947,079312,013251
0000000031,0000037500,-99998,049629,051580,023021,-99998,047657,053668
0000000032,0000038750,-90361,008840,082318,-19048,-91797,012225,079990
0000000033,0000040000,-70732,-26579,098132,-22865,-69029,-29087,098329
0000000034,0000041250,-33439,-64232,099971,068424,-36804,-61847,099960
0000000035,0000042500,-00102,-86820,087064,-37348,002375,-88613,085241
0000000036,0000043750,042946,-99811,058800,086144,039798,-99764,061248
0000000037,0000045000,070487,-96619,024761,-68652,072388,-96274,022116
0000000038,0000046250,094015,-76725,-16811,058159,092947,-79195,-13406
0000000039,0000047500,099808,-49442,-51734,-23044,099881,-47426,-53823
0000000040,0000048750,090236,-08525,-82471,026229,091680,-12109,-80146
0000000041,0000050000,070480,026703,-98096,026339,069029,029086,-98367
0000000042,0000051250,033377,064481,-99935,-47419,036687,061963,-99998
0000000043,0000052500,-00274,087196,-87091,040883,-02490,088728,-85279
0000000044,0000053750,-43196,099809,-58762,-89473,-39798,099881,-61286
