0000000001,0000000000,088434,-00374,-86978,014602,086854,001965,-88505
0000000002,0000001250,058367,041390,-99866,-21771,060992,038140,-99717
0000000003,0000002500,027437,070281,-96982,044612,024959,071954,-96488
0000000004,0000003750,-17747,093590,-78283,-87066,-13770,092446,-80462
0000000005,0000005000,-49872,099997,-50186,051344,-51607,099997,-47908
0000000006,0000006250,-82907,091173,-10683,-54505,-80403,092490,-14065
0000000007,0000007500,-97648,071143,026183,057524,-97783,069234,028739
0000000008,0000008750,-99999,035222,062796,-34482,-99998,038396,060607
0000000009,0000010000,-88610,000278,086935,-17844,-86816,-02098,088599
0000000010,0000011250,-58562,-41337,099746,021467,-61052,-38134,099764
0000000011,0000012500,-27244,-70227,096925,-21823,-24891,-72150,096498
0000000012,0000013750,017478,-93444,078273,093465,013696,-92245,080448
0000000013,0000015000,049744,-99996,049995,-54635,051606,-99999,047906
0000000014,0000016250,082715,-91109,010745,064300,080402,-92374,014063
0000000015,0000017500,097456,-70954,-26373,-57614,097782,-69235,-28741
0000000016,0000018750,099998,-34971,-62985,050760,099998,-38397,-60608
0000000017,0000020000,088291,-00152,-86999,021050,086699,002213,-88600
0000000018,0000021250,058307,041400,-99810,-21471,060935,038134,-99648
0000000019,0000022500,027179,070353,-96926,038033,024774,072149,-96500
0000000020,0000023750,-17733,093507,-78273,-93437,-13813,092361,-80333
0000000021,0000025000,-50064,099934,-50059,041565,-51607,099997,-47791
0000000022,0000026250,-82906,091048,-10620,-54455,-80403,092374,-13948
0000000023,0000027500,-97776,071018,026308,054222,-97900,069119,028973
0000000024,0000028750,-99997,035159,062985,-27925,-99998,038280,060722
0000000025,0000030000,-88548,000215,086998,-11427,-86700,-02214,088715
0000000026,0000031250,-58434,-41399,099810,028030,-60936,-38250,099764
0000000027,0000032500,-27307,-70352,096862,-34864,-24774,-72266,096498
0000000028,0000033750,017669,-93444,078147,099980,013813,-92362,080448
0000000029,0000035000,049871,-99809,049933,-44889,051724,-99998,047790
0000000030,0000036250,082779,-90984,010555,064263,080402,-92374,013946
0000000031,0000037500,097456,-70892,-26309,-47833,097782,-69120,-28974
0000000032,0000038750,099807,-34845,-63175,037763,099880,-38165,-60724
0000000033,0000040000,088228,-00153,-87187,004793,086582,002329,-88600
0000000034,0000041250,058244,041464,-99810,-21401,060818,038365,-99765
0000000035,0000042500,026987,070414,-96927,031459,024656,072265,-96382
0000000036,0000043750,-17733,093696,-78021,-73888,-13931,092361,-80333
0000000037,0000045000,-50064,099934,-49997,044759,-51842,099997,-47675
0000000038,0000046250,-83097,090985,-10492,-67414,-80519,092374,-13714
0000000039,0000047500,-97775,070954,026371,054219,-97900,069002,029090
0000000040,0000048750,-99936,035035,063174,-18203,-99998,038165,060840
0000000041,0000050000,-88292,000027,087123,-08154,-86700,-02330,088715
0000000042,0000051250,-58372,-41399,099809,031233,-60818,-38366,099763
0000000043,0000052500,-26989,-70478,096862,-25071,-24541,-72381,096499
0000000044,0000053750,017731,-93569,077957,090175,014046,-92362,080214
0000000045,0000055000,049935,-99933,049808,-48061,051841,-99998,047674
