0000000001,0000000000,097380,-71347,-25654,-53599,099998,-43934,-57346
0000000002,0000001250,099892,-35630,-62602,024404,090345,-08253,-82971
0000000003,0000002500,088692,-00958,-86538,011489,066299,032605,-99596
0000000004,0000003750,058875,040835,-99882,-31358,033116,064851,-99935
0000000005,0000005000,027900,069902,-97110,031546,-06220,090041,-83566
0000000006,0000006250,-16872,093191,-78617,-93494,-43492,099881,-58402
0000000007,0000007500,-49191,099872,-50736,041564,-75225,094779,-18611
0000000008,0000008750,-82278,091293,-11296,-61030,-94555,076487,017320
0000000009,0000010000,-97332,071506,025689,047765,-99998,043900,057346
0000000010,0000011250,-99998,035569,062550,-50754,-90391,008243,082860
0000000011,0000012500,-88677,000925,086789,-17867,-66301,-32693,099645
0000000012,0000013750,-58829,-40708,099808,021424,-33197,-64761,099880
0000000013,0000015000,-27774,-69859,097110,-41297,006295,-90042,083565
0000000014,0000016250,016933,-93149,078490,077144,043451,-99882,058283
0000000015,0000017500,049189,-99766,050609,-57816,075068,-94779,018491
0000000016,0000018750,082404,-91315,011169,044677,094514,-76488,-17439
0000000017,0000020000,097393,-71275,-25690,-47786,099957,-43784,-57465
0000000018,0000021250,099997,-35464,-62552,040893,090234,-08244,-82862
0000000019,0000022500,088548,-00820,-86727,008101,066144,032808,-99647
0000000020,0000023750,058828,040939,-99811,-28026,033040,064876,-99882
0000000021,0000025000,027772,069964,-97047,038011,-06452,090157,-83447
0000000022,0000026250,-17062,093317,-78554,-93464,-43491,099881,-58285
0000000023,0000027500,-49382,099870,-50484,041521,-75341,094663,-18375
0000000024,0000028750,-82405,091294,-11045,-57707,-94670,076371,017436
0000000025,0000030000,-97333,071317,025815,041165,-99998,043784,057464
0000000026,0000031250,-99870,035633,062613,-34383,-90274,008126,082860
0000000027,0000032500,-88615,000798,086789,-18029,-66186,-32809,099646
0000000028,0000033750,-58511,-40832,099809,031330,-32965,-64877,099762
0000000029,0000035000,-27712,-69986,097046,-47950,006411,-90158,083446
0000000030,0000036250,017125,-93086,078615,099998,043567,-99882,058166
0000000031,0000037500,049380,-99829,050609,-51426,075184,-94663,018257
0000000032,0000038750,082467,-91189,011043,051236,094514,-76372,-17557
0000000033,0000040000,097393,-71150,-25815,-47822,099957,-43668,-57582
