0000000001,0000000000,-95091,020078,075631,000020,-56022,-45428,099919
0000000002,0000001250,-72265,-23513,095750,004114,-19986,-74684,095275
0000000003,0000002500,-45085,-56209,099913,-46704,020218,-95139,073847
0000000004,0000003750,-01898,-86244,088790,096558,056302,-99999,045713
0000000005,0000005000,031500,-99552,065831,-54127,084742,-89279,004484
0000000006,0000006250,068988,-98978,029616,057654,099645,-66723,-30527
0000000007,0000007500,089091,-84501,-07101,-68021,099528,-31039,-67497
0000000008,0000008750,099934,-53297,-46706,039431,084625,005628,-88988
0000000009,0000010000,095066,-19833,-75527,003453,056093,045368,-99998
0000000010,0000011250,072185,023532,-95738,-17990,020067,074632,-95260
0000000011,0000012500,044903,056425,-99998,029035,-20322,095255,-73937
0000000012,0000013750,001961,086354,-88701,-99999,-56230,099997,-45741
0000000013,0000015000,-31564,099691,-65643,050670,-84761,089222,-04486
0000000014,0000016250,-69113,098862,-29554,-85939,-99547,066667,030643
0000000015,0000017500,-89405,084639,007227,053961,-99547,030865,067495
0000000016,0000018750,-99873,053435,046830,-39431,-84525,-05683,088988
0000000017,0000020000,-94942,019780,075653,-06918,-55877,-45541,099881
0000000018,0000021250,-72185,-23586,095801,003852,-19851,-74687,095259
0000000019,0000022500,-44841,-56287,099997,-32494,020420,-95312,073819
0000000020,0000023750,-01774,-86281,088764,099998,056328,-99938,045624
0000000021,0000025000,031562,-99552,065704,-54135,084859,-89163,004368
0000000022,0000026250,069050,-98852,029553,061212,099645,-66724,-30759
0000000023,0000027500,089091,-84436,-07290,-75124,099528,-30922,-67612
0000000024,0000028750,099935,-53233,-46894,035943,084507,005743,-88989
0000000025,0000030000,094878,-19514,-75717,-00144,055857,045600,-99998
0000000026,0000031250,071997,023724,-95738,-17903,019950,074747,-95260
0000000027,0000032500,044777,056488,-99874,032462,-20439,095255,-73821
0000000028,0000033750,001835,086610,-88512,-75136,-56347,099998,-45625
0000000029,0000035000,-31752,099626,-65581,039964,-84761,089105,-04369
0000000030,0000036250,-69302,098863,-29364,-85877,-99547,066551,030758
0000000031,0000037500,-89279,084574,007288,061009,-99429,030749,067610
0000000032,0000038750,-99998,053371,047082,-39436,-84408,-05799,088988
0000000033,0000040000,-94942,019652,075841,000175,-55760,-45657,099881
0000000034,0000041250,-72060,-23650,095801,003832,-19734,-74804,095143
0000000035,0000042500,-44840,-56478,099998,-43086,020537,-95312,073703
0000000036,0000043750,-01649,-86408,088638,096452,056446,-99938,045508
0000000037,0000045000,031814,-99488,065515,-47058,084859,-89162,004136
0000000038,0000046250,069050,-98851,029553,061219,099645,-66608,-30875
0000000039,0000047500,089217,-84437,-07354,-75143,099528,-30689,-67728
0000000040,0000048750,099934,-52978,-47019,039503,084506,005859,-89105
0000000041,0000050000,094879,-19515,-75843,-07238,055740,045716,-99998
0000000042,0000051250,071996,023852,-95738,-10823,019715,074863,-95260
0000000043,0000052500,044777,056679,-99874,043075,-20556,095255,-73705
0000000044,0000053750,001648,086738,-88513,-82221,-56465,099997,-45392
0000000045,0000055000,-31940,099689,-65454,039971,-84878,089106,-04253
0000000046,0000056250,-69427,098926,-29302,-82331,-99665,066435,030875
0000000047,0000057500,-89404,084447,007415,053907,-99428,030634,067726
0000000048,0000058750,-99998,053244,047082,-42924,-84408,-06033,089104
0000000049,0000060000,-94880,019461,075841,-06949,-55642,-45772,099881
0000000050,0000061250,-71996,-23841,095864,003891,-19616,-74921,095142
0000000051,0000062500,-44654,-56669,099935,-46687,020772,-95311,073589
0000000052,0000063750,-01461,-86471,088575,096515,056680,-99938,045278
0000000053,0000065000,031873,-99679,065518,-54176,084975,-89047,004023
0000000054,0000066250,069363,-98851,029303,068317,099645,-66493,-30990
0000000055,0000067500,089402,-84438,-07476,-68080,099410,-30576,-67842
0000000056,0000068750,099934,-52916,-47081,039496,084391,006089,-89220
0000000057,0000070000,094754,-19326,-75904,-07224,055741,045831,-99998
0000000058,0000071250,071810,023914,-95864,-21442,019717,074862,-95145
0000000059,0000072500,044465,056678,-99874,028949,-20790,095371,-73590
0000000060,0000073750,001650,086737,-88514,-82237,-56581,099881,-45395
0000000061,0000075000,-31938,099690,-65393,047068,-84996,088991,-04023
0000000062,0000076250,-69551,098863,-29115,-82359,-99664,066321,030988
0000000063,0000077500,-89404,084384,007600,060998,-99429,030520,067842
0000000064,0000078750,-99998,053054,047269,-42940,-84292,-06146,089103
0000000065,0000080000,-94880,019463,075839,-06942,-55525,-45887,099997
0000000066,0000081250,-71873,-23839,095989,014498,-19501,-75035,095027
0000000067,0000082500,-44467,-56732,099934,-43158,020889,-95427,073473
0000000068,0000083750,-01337,-86598,088388,085928,056679,-99938,045279
0000000069,0000085000,031999,-99553,065329,-54223,085093,-89047,003906
0000000070,0000086250,069425,-98597,029240,082528,099762,-66377,-31105
0000000071,0000087500,089403,-84312,-07728,-78765,099410,-30460,-67958
0000000072,0000088750,099935,-52788,-47269,036028,084273,006206,-89219
0000000073,0000090000,094691,-19262,-76029,-14333,055506,045947,-99998
0000000074,0000091250,071810,024040,-95864,-17909,019481,074978,-95145
0000000075,0000092500,044402,056933,-99747,039594,-20908,095371,-73474
0000000076,0000093750,001399,086736,-88452,-92910,-56698,099881,-45280
0000000077,0000095000,-32127,099691,-65267,040077,-84996,088990,-03907
0000000078,0000096250,-69614,098733,-28990,-85986,-99664,066321,031105
0000000079,0000097500,-89404,084386,007790,071694,-99429,030403,067842
0000000080,0000098750,-99873,052735,047332,-50097,-84174,-06262,089219
0000000081,0000100000,-94880,019273,076091,-06863,-55409,-46003,099997
0000000082,0000101250,-71810,-24094,095988,010890,-19265,-75151,095028
0000000083,0000102500,-44340,-56859,099935,-43094,021006,-95427,073357
0000000084,0000103750,-01338,-86661,088388,078804,056797,-99939,045162
0000000085,0000105000,032188,-99680,065204,-54170,085093,-88930,003789
0000000086,0000106250,069549,-98597,029052,078937,099762,-66262,-31221
0000000087,0000107500,089530,-84184,-07854,-75171,099409,-30227,-68074
0000000088,0000108750,099933,-52597,-47395,043044,084274,006320,-89336
0000000089,0000110000,094880,-19007,-76093,003384,055388,046063,-99998
0000000090,0000111250,071621,024232,-95864,-17931,019365,075094,-95029
0000000091,0000112500,044214,057124,-99748,039582,-21143,095487,-73358
0000000092,0000113750,001273,086928,-88326,-82252,-56815,099881,-45163
0000000093,0000115000,-32252,099690,-65204,039988,-85113,088875,-03791
0000000094,0000116250,-69739,098735,-28927,-85869,-99664,066205,031220
0000000095,0000117500,-89655,084130,007978,053899,-99312,030170,067957
0000000096,0000118750,-99998,052863,047457,-42916,-84174,-06377,089335
0000000097,0000120000,-94755,019081,076091,-14016,-55291,-46119,099996
0000000098,0000121250,-71685,-24349,096051,003862,-19148,-75151,095028
0000000099,0000122500,-44278,-56923,099935,-43086,021124,-95428,073240
0000000100,0000123750,-01149,-86662,088388,089355,056915,-99938,045046
0000000101,0000125000,032377,-99679,065203,-43477,085212,-88931,003674
0000000102,0000126250,069550,-98788,028926,061160,099762,-66145,-31337
0000000103,0000127500,089530,-83992,-07916,-68018,099410,-30227,-68074
0000000104,0000128750,099997,-52598,-47396,046529,084155,006437,-89336
0000000105,0000130000,094691,-18816,-76093,003395,055272,046178,-99998
0000000106,0000131250,071496,024423,-95927,-17903,019246,075211,-95029
0000000107,0000132500,044089,057124,-99874,028932,-21143,095487,-73358
0000000108,0000133750,001085,086928,-88137,-82213,-56934,099882,-45047
0000000109,0000135000,-32439,099690,-65016,039966,-85231,088759,-03675
0000000110,0000136250,-69801,098735,-28738,-82328,-99664,066089,031336
0000000111,0000137500,-89655,084130,008104,060983,-99312,030055,068190
0000000112,0000138750,-99998,052671,047647,-42946,-84056,-06610,089334
0000000113,0000140000,-94692,018890,076155,-13985,-55173,-46235,099998
0000000114,0000141250,-71623,-24349,095988,003841,-19030,-75267,094912
0000000115,0000142500,-44090,-57050,099935,-36015,021242,-95543,073241
0000000116,0000143750,-00898,-86981,088261,085851,057150,-99938,044814
0000000117,0000145000,032376,-99743,065141,-54142,085329,-88815,003559
0000000118,0000146250,069739,-98597,028737,071842,099762,-66029,-31571
0000000119,0000147500,089592,-83993,-08042,-68087,099293,-29996,-68190
0000000120,0000148750,099934,-52342,-47459,053640,084038,006553,-89453
0000000121,0000150000,094692,-18817,-76092,003397,055154,046295,-99998
0000000122,0000151250,071308,024615,-96053,-21482,019011,075326,-94914
0000000123,0000152500,043901,057379,-99748,039601,-21378,095487,-73126
0000000124,0000153750,000772,087118,-88137,-89348,-57169,099881,-44815
0000000125,0000155000,-32565,099817,-65016,040022,-85231,088759,-03443
0000000126,0000156250,-69927,098607,-28487,-82370,-99782,065856,031569
0000000127,0000157500,-89781,084066,008166,053940,-99312,029940,068189
0000000128,0000158750,-99998,052544,047647,-50027,-83940,-06727,089451
0000000129,0000160000,-94692,018762,076343,-06919,-55055,-46351,099997
0000000130,0000161250,-71496,-24540,096051,003853,-18912,-75383,094912
0000000131,0000162500,-44090,-57242,099935,-46629,021476,-95543,073125
0000000132,0000163750,-00898,-86790,088260,096443,057150,-99938,044698
0000000133,0000165000,032565,-99679,064953,-47028,085329,-88816,003326
0000000134,0000166250,069801,-98598,028360,057628,099881,-65796,-31685
0000000135,0000167500,089717,-83736,-08355,-60932,099292,-29880,-68422
0000000136,0000168750,099997,-52343,-47710,046496,084038,006786,-89452
0000000137,0000170000,094566,-18624,-76281,-00086,055036,046410,-99998
0000000138,0000171250,071308,024677,-96053,-17969,018893,075443,-94913
0000000139,0000172500,043775,057380,-99684,039605,-21496,095602,-73126
0000000140,0000173750,000709,087118,-88137,-92880,-57169,099882,-44699
0000000141,0000175000,-32628,099944,-64890,043555,-85348,088642,-03327
