0000000001,0000000000,-04508,-84973,089007,-20452,041590,-99805,057813
0000000002,0000001250,038761,-99740,062245,089666,072767,-96311,025033
0000000003,0000002500,066982,-98228,029635,-55397,093639,-76836,-18226
0000000004,0000003750,092651,-80211,-12063,058832,099998,-48308,-51978
0000000005,0000005000,099807,-53911,-47307,-31244,091034,-08789,-83558
0000000006,0000006250,092349,-13419,-79154,030901,068736,028023,-98468
0000000007,0000007500,074117,022111,-96341,030921,034980,064436,-99999
0000000008,0000008750,037821,061027,-99872,-34677,-02799,087821,-87319
0000000009,0000010000,004670,084924,-88919,048629,-41525,099881,-57767
0000000010,0000011250,-38836,099683,-62305,-82859,-72604,096293,-25014
0000000011,0000012500,-67304,098236,-29507,062420,-93643,076809,018430
0000000012,0000013750,-92505,080008,012115,-48570,-99998,048333,052004
0000000013,0000015000,-99872,053722,047431,038069,-90981,008671,083675
0000000014,0000016250,-92286,013104,079090,-30820,-68682,-27908,098584
0000000015,0000017500,-74057,-22364,096213,-34366,-34927,-64438,099997
0000000016,0000018750,-37697,-61027,099997,062060,002852,-87821,087319
0000000017,0000020000,-04420,-84988,088854,-24805,041579,-99767,057648
0000000018,0000021250,038960,-99682,062178,099998,072656,-96177,025014
0000000019,0000022500,067240,-98237,029379,-55617,093696,-76811,-18432
0000000020,0000023750,092566,-80009,-11990,069098,099935,-48217,-52005
0000000021,0000025000,099933,-53785,-47307,-21033,090918,-08673,-83677
0000000022,0000026250,092223,-13293,-79154,030906,068619,028024,-98468
0000000023,0000027500,073992,022301,-96341,034334,034864,064436,-99880
0000000024,0000028750,037696,061216,-99872,-27856,-02915,087937,-87201
0000000025,0000030000,004356,085113,-88919,045220,-41642,099881,-57532
0000000026,0000031250,-38960,099556,-62179,-89674,-72719,096176,-24779
0000000027,0000032500,-67430,098110,-29191,065837,-93759,076695,018547
0000000028,0000033750,-92442,080008,012178,-38363,-99997,048100,052240
0000000029,0000035000,-99809,053722,047495,048347,-90981,008556,083793
0000000030,0000036250,-92224,013103,079216,-20665,-68566,-28141,098584
