1,0,-18340,-20913,-52279,-20899,99998,-50302,-50155,51561
2,1250,-17410,-20682,-58758,-20899,91536,-15186,-77000,58915
3,2500,-21027,-20336,-64334,-20899,69277,28768,-99170,55078
4,3750,-26561,-20048,-67087,-20899,37705,61233,-99333,51419
5,5000,-34572,-19785,-66957,-20899,603,87632,-87167,64703
6,6250,-44203,-19605,-63297,-20898,-38601,99998,-59535,59479
7,7500,-52592,-19525,-58045,-20908,-70310,97920,-26034,63494
8,8750,-59306,-19602,-50363,-20914,-91526,79231,13023,70415
9,10000,-63834,-19782,-41711,-20912,-99999,49975,50587,65749
10,11250,-64596,-20026,-34748,-20913,-91428,13276,79117,76254
11,12500,-60687,-20349,-29933,-20913,-70020,-26661,97939,74855
12,13750,-54948,-20670,-26748,-20913,-37663,-61851,99998,74636
13,15000,-47026,-20928,-27098,-20912,-426,-87169,86776,69131
14,16250,-37513,-21109,-30860,-20914,38441,-99999,59751,70729
15,17500,-29095,-21176,-36269,-20900,70033,-97613,26079,68742
16,18750,-22833,-21109,-43834,-20913,91228,-78598,-13007,58854
17,20000,-18300,-20784,-52320,-20777,99680,-50315,-50436,59236
18,21250,-17274,-20647,-59094,-20871,90860,-11307,-78986,63426
19,22500,-21304,-19832,-64179,-20377,69441,23512,-97430,45210
20,23750,-26332,-20569,-67325,-21425,36524,70544,-99999,83530
21,25000,-35428,-13999,-67358,-15070,6016,18676,-79517,-48045
22,26250,-48928,18517,-64587,17904,-24191,4640,-43904,-99998
23,27500,-67354,51738,-65837,51306,-56600,22665,-12816,49796
24,28750,-87355,78348,-68972,77784,-79898,18009,25108,29312
25,30000,-98298,95522,-66794,95157,-94547,18462,56240,57432
26,31250,-99999,99998,-60875,99998,-91039,10809,78738,53010
27,32500,-98572,90150,-56044,90211,-75628,3734,90572,55846
28,33750,-95113,67754,-51365,67638,-48696,-3058,87417,56140
29,35000,-81043,36169,-45715,36008,-15678,-8643,70158,62734
30,36250,-57446,102,-41485,42,20795,-12291,42266,76163
31,37500,-35591,-34598,-40579,-34783,53250,-16882,10762,82598
32,38750,-23181,-63356,-41978,-63921,78991,-15914,-25012,80706
33,40000,-14272,-82279,-44132,-83186,91386,-11374,-57491,92879
34,41250,-4599,-88367,-45365,-89184,88143,-5167,-79341,99998
35,42500,-779,-80342,-49537,-81031,72737,2371,-90734,99149
36,43750,-7314,-60265,-58210,-61049,47179,8958,-87211,88073
37,45000,-23355,-31091,-65171,-32058,13648,15322,-70863,77512
38,46250,-43188,2057,-66373,1179,-23600,22020,-44018,63792
39,47500,-58732,34648,-65126,34175,-55469,23160,-11687,61265
40,48750,-72127,61562,-65838,61324,-80083,20825,25007,49917
41,50000,-86582,78777,-66624,78561,-92576,16204,56750,42591
42,51250,-97066,83816,-64018,83619,-89607,9709,78015,37358
43,52500,-96974,74870,-55726,74994,-74875,2509,89465,49237
44,53750,-88523,53890,-45269,54395,-48484,-4768,86279,90553
45,55000,-74791,23426,-39414,24059,-13993,-8475,70572,95404
46,56250,-57512,-11691,-38624,-11277,21857,-14060,42412,84532
