177,220000,-47330,26471,37176,-48974,1189,-28837,20923,42818
178,221250,-47284,26471,37121,-48937,1974,-28432,19886,58252
179,222500,-47244,26471,37097,-48901,2483,-27531,17402,69059
180,223750,-47204,26471,37007,-48862,2594,-26036,14402,67760
181,225000,-47162,26471,37045,-48826,2232,-24079,11763,55232
182,226250,-47127,26471,37023,-48794,1550,-21998,9733,38397
183,227500,-47092,26471,37046,-48757,590,-20026,8520,14998
184,228750,-47052,26471,36994,-48726,-457,-17954,8057,-11054
185,230000,-47018,26471,36914,-48696,-1459,-15892,8020,-33286
186,231250,-46985,26471,36948,-48666,-2225,-14762,8217,-49025
187,232500,-46951,26471,36933,-48631,-2703,-14483,8405,-59907
188,233750,-46917,26471,36938,-48598,-2776,-14837,8331,-58654
189,235000,-46889,26472,36936,-48571,-2327,-15392,7772,-46633
190,236250,-46855,26468,36936,-48544,-1593,-15765,6783,-29758
191,237500,-46820,26477,36936,-48513,-569,-15722,5213,-6626
192,238750,-46792,26461,36936,-48483,518,-15227,3193,18937
193,240000,-46762,26492,36936,-48460,1604,-14205,925,41572
194,241250,-46736,26341,36936,-48430,2387,-12396,-1325,57039
195,242500,-46711,26342,36936,-48405,2894,-10140,-3450,68078
196,243750,-46680,26373,36936,-48380,3006,-7445,-5098,67176
197,245000,-46651,26292,36936,-48354,2638,-4473,-6077,55045
198,246250,-46628,26211,36936,-48330,1939,-1523,-6378,38588
199,247500,-46599,26227,36936,-48308,969,1012,-5814,15496
200,248750,-46576,26245,36936,-48284,-100,2990,-4638,-10301
201,250000,-46550,26097,36936,-48259,-1106,4275,-3171,-32384
202,251250,-46528,26107,36936,-48239,-1884,4596,-1579,-47992
203,252500,-46506,26106,36936,-48212,-2364,4215,-122,-58701
204,253750,-46481,26105,36936,-48194,-2442,3121,907,-57460
205,255000,-46458,26106,36936,-48170,-1994,1538,1290,-45475
206,256250,-46435,26105,36936,-48151,-1242,-154,1151,-28585
207,257500,-46413,26105,36936,-48129,-229,-1515,310,-5591
208,258750,-46391,26105,36936,-48107,849,-2448,-1007,19934
209,260000,-46371,26105,36936,-48090,1951,-2861,-2665,42469
210,261250,-46350,26105,36936,-48069,2705,-2403,-4366,57780
211,262500,-46328,26105,36936,-48049,3211,-1465,-5967,68732
212,263750,-46310,26105,36936,-48030,3322,-4,-7119,67712
213,265000,-46286,26105,36936,-48011,2936,1831,-7632,55448
214,266250,-46269,26105,36936,-47991,2230,3811,-7611,38914
215,267500,-46250,26105,36936,-47977,1246,5580,-6854,15736
216,268750,-46230,26105,36936,-47954,158,6948,-5559,-10145
217,270000,-46217,26105,36937,-47939,-874,7655,-3992,-32304
218,271250,-46194,26105,36934,-47923,-1652,7457,-2322,-47920
219,272500,-46179,26105,36941,-47902,-2147,6731,-783,-58692
220,273750,-46161,26105,36925,-47885,-2232,5403,344,-57500
221,275000,-46141,26105,36961,-47871,-1800,3651,795,-45496
222,276250,-46128,26105,36817,-47855,-1064,1805,745,-28956
223,277500,-46112,26105,36880,-47840,-26,251,-58,-5390
224,278750,-46091,26105,36690,-47825,998,-842,-1251,19187
225,280000,-46075,26105,36659,-47808,2156,-1403,-3008,42903
