74,91250,99650,-6458,81248,-97029,3191,87747,-76652,31530
75,92500,80136,-29794,69669,-76674,-6528,91509,-60506,46461
76,93750,51741,-49071,45294,-46898,1187,84124,-30972,90683
77,95000,13161,-55327,12360,-8313,-16935,60664,3628,79307
78,96250,-28129,-54392,-21065,31939,-9293,31386,39605,99998
79,97500,-62258,-49310,-51340,65312,-15613,-8536,65849,69213
80,98750,-86462,-35905,-74412,88475,-8017,-41423,87002,62440
81,100000,-99998,-15524,-85991,99998,-7437,-70450,92954,28415
82,101250,-98418,12442,-86172,96194,-3354,-82927,77820,-6621
83,102500,-80190,40135,-74434,76467,4293,-91032,58712,-35594
84,103750,-51176,60641,-49828,46057,3914,-82190,32280,-61993
85,105000,-14649,68286,-14329,8523,11460,-60748,-806,-67334
86,106250,23214,67765,22727,-29614,12871,-30068,-35178,-69903
87,107500,57319,57940,55045,-62919,14609,4400,-64726,-59127
88,108750,82493,39445,79838,-86697,9725,41020,-85014,-41371
89,110000,95183,17419,93014,-97744,8086,69583,-90945,-9606
90,111250,94076,-12879,93979,-94261,3459,81590,-78376,20106
91,112500,79023,-44982,81711,-76591,-1284,88587,-60083,50579
92,113750,53169,-67859,55868,-48310,-4380,81367,-34898,72335
93,115000,19047,-76522,19469,-12496,-9447,60317,-37,84627
94,116250,-17424,-76085,-18394,24688,-13312,30160,33383,82884
95,117500,-50100,-65240,-53098,57194,-12743,-3241,61515,75090
96,118750,-73734,-44896,-80998,80124,-9390,-39929,82039,55276
97,120000,-85914,-21177,-95663,90838,-8030,-68369,89979,26256
98,121250,-85592,11387,-97200,87897,-2410,-79956,76811,-2224
99,122500,-71171,47501,-85803,70589,846,-86459,58259,-34579
100,123750,-45654,72525,-60426,42468,4531,-80567,34868,-54784
101,125000,-12564,82902,-23380,7289,7938,-58994,861,-67523
102,126250,22176,82979,15568,-28745,13761,-29777,-32314,-63886
103,127500,54294,70703,51046,-60811,12569,2415,-60541,-58995
104,128750,77570,47884,80216,-83492,9391,38795,-79806,-37516
105,130000,88983,21980,96879,-93754,7333,67731,-87937,-9078
106,131250,88325,-12042,99450,-90642,2283,79631,-76460,18224
107,132500,74731,-49421,88669,-73976,-301,85102,-58421,49279
108,133750,50714,-77259,63776,-46897,-4920,79165,-34855,68267
109,135000,18956,-90044,26991,-12639,-8246,58654,-976,82535
110,136250,-15377,-91044,-12148,23187,-13985,30310,31706,79611
111,137500,-46999,-78567,-48860,55052,-12431,-1748,59119,74260
112,138750,-69747,-54591,-79419,77482,-9486,-37713,78008,52503
113,140000,-80797,-27509,-97063,87507,-7222,-67070,86916,24896
114,141250,-80303,6979,-99999,84500,-2838,-78737,75977,-2271
115,142500,-66991,46395,-89756,68016,75,-83254,56950,-32852
116,143750,-42946,76023,-65874,41005,4074,-77860,34164,-52442
117,145000,-11554,89432,-29196,6974,6816,-57791,1559,-66370
118,146250,21301,91110,10843,-27872,13455,-29265,-30900,-61484
119,147500,51990,79073,47452,-59008,12372,2135,-59331,-57924
120,148750,74818,54956,77643,-81394,9203,37843,-78336,-37054
121,150000,85406,27466,95869,-91148,6460,67165,-85644,-7849
122,151250,84435,-8262,99998,-87899,1797,78366,-75108,17589
123,152500,71361,-48555,90456,-71632,-908,83422,-56997,47945
124,153750,48229,-78956,66464,-45217,-5201,77945,-34355,66755
125,155000,17568,-93837,29964,-11647,-7938,57768,-1108,81473
126,156250,-14881,-97475,-9517,22860,-14762,29100,31410,76180
127,157500,-45005,-86265,-45984,53616,-13271,-1940,58780,72209
128,158750,-66960,-61755,-77003,75400,-10174,-37231,76897,50545
129,160000,-76693,-33455,-95916,84508,-7841,-66493,85016,22016
130,161250,-75589,1833,-99967,81137,-3106,-78093,75710,-2094
131,162500,-63079,42052,-89978,65316,-106,-82669,57012,-32147
132,163750,-40136,73008,-66406,39101,4289,-76848,33609,-51417
133,165000,-9546,89017,-30637,5671,6892,-56533,501,-65931
134,166250,22599,93859,8558,-28698,12864,-27967,-31210,-60872
135,167500,52097,83937,45527,-59131,11250,2973,-58207,-56684
136,168750,73685,60716,76518,-80756,8679,38218,-77174,-35557
137,170000,83475,34144,94961,-89975,6027,67798,-85441,-7250
138,171250,82396,-113,98716,-86727,1170,79157,-75490,17274
139,172500,69614,-40223,89293,-70720,-1375,83016,-56517,47338
140,173750,46842,-72105,66048,-44619,-5642,77079,-33513,66026
141,175000,16819,-88862,30260,-11583,-8175,56626,-500,80296
142,176250,-14790,-94704,-8636,22440,-14294,27922,31388,75083
143,177500,-43900,-86473,-44896,52568,-13028,-3420,59217,70990
144,178750,-65210,-65002,-75312,73949,-9957,-38401,77500,50005
145,180000,-74447,-39107,-94116,82836,-7276,-67272,84821,21403
146,181250,-72822,-6495,-98146,79355,-2994,-79646,75544,-4513
147,182500,-60383,32101,-88440,63734,-197,-82914,56563,-33324
148,183750,-38068,63729,-65133,38062,4286,-76441,33234,-51358
149,185000,-8016,81152,-29647,4989,7001,-55554,110,-64864
150,186250,23191,89461,7926,-28641,12160,-26050,-33717,-62759
151,187500,50710,83329,42169,-57301,11013,4210,-60992,-59300
152,188750,71090,61824,71740,-77799,8809,38535,-77620,-35545
153,190000,80268,35176,90205,-86512,5420,67654,-85046,-7791
154,191250,78670,2838,94212,-83016,1454,80537,-75139,20293
155,192500,66127,-34686,85003,-67531,-1684,84162,-55950,49438
156,193750,44431,-65720,62936,-42623,-5654,77273,-31492,69295
157,195000,15624,-83631,29554,-10878,-8020,56039,2061,83447
158,196250,-14774,-91426,-7265,21818,-13806,27345,33674,78336
159,197500,-42574,-84984,-41855,50736,-12589,-3622,60945,73906
160,198750,-62883,-64526,-70961,71217,-10333,-38653,78596,50677
161,200000,-71608,-39377,-89593,79680,-7020,-67344,84641,21411
162,201250,-69432,-7705,-93649,75816,-3200,-80395,75481,-6041
163,202500,-56667,29688,-84038,60064,-551,-83398,55980,-35443
164,203750,-34941,61713,-61784,35064,3613,-76213,31514,-54573
165,205000,-6237,80098,-28167,3403,6622,-55474,-1878,-68263
166,206250,23905,87617,8551,-29127,12900,-26687,-33906,-62891
167,207500,51497,81242,42533,-57813,11244,4703,-61301,-58664
168,208750,71498,61948,71067,-78004,8719,39998,-78834,-35268
169,210000,79682,37873,89143,-86076,5899,68548,-84703,-5221
170,211250,77367,6541,93039,-82095,1813,80943,-75663,20677
171,212500,64818,-30862,83555,-66558,-1050,83946,-55839,50228
172,213750,43118,-62044,61548,-41590,-5208,76988,-31463,69582
173,215000,14400,-80616,28201,-9923,-8050,55597,2230,82985
174,216250,-15699,-89004,-8278,22572,-13936,26691,34155,77858
175,217500,-43233,-83820,-42194,51246,-12691,-4341,61669,73738
176,218750,-63488,-64756,-70746,71696,-9490,-39557,78869,50987
177,220000,-71886,-40772,-89008,79961,-6664,-68113,84526,20620
178,221250,-69283,-9987,-93121,75801,-2953,-80643,75247,-6394
179,222500,-56349,27385,-83482,59934,-193,-83486,55610,-35586
180,223750,-34597,59306,-61390,34915,3755,-75825,31150,-54314
181,225000,-6124,78462,-28158,3401,6909,-54847,-2476,-67776
182,226250,23874,86846,8231,-28972,12868,-26259,-34202,-62730
183,227500,51169,81443,42029,-57445,11694,4840,-61505,-58087
184,228750,70867,62584,70447,-77444,8990,40234,-79033,-34807
185,230000,78799,38959,88576,-85314,5864,68784,-84594,-4755
186,231250,76268,8335,92506,-81244,1800,81086,-75555,21028
187,232500,63677,-29100,83026,-65641,-846,83872,-55768,50529
188,233750,42027,-61111,61151,-40687,-4933,76258,-30817,69852
189,235000,13382,-80170,28114,-9089,-7971,55469,2579,83430
190,236250,-16529,-88815,-8222,23253,-14080,26373,34458,77610
191,237500,-43651,-84116,-41986,51601,-12895,-4919,61887,72891
192,238750,-63147,-65801,-70276,71403,-10200,-40100,79250,49667
193,240000,-70991,-42027,-88264,79199,-6727,-68446,84717,20308
194,241250,-68326,-11586,-92063,74963,-2989,-81002,75716,-6290
195,242500,-55261,25581,-82328,58986,-258,-83600,55580,-35905
196,243750,-33282,57298,-60200,33794,3775,-75885,31012,-54581
197,245000,-4732,76388,-27031,2233,7039,-54827,-2356,-67371
198,246250,24714,85449,9260,-29728,13725,-25713,-34576,-61173
199,247500,52034,80742,42590,-58197,11527,5363,-62351,-58799
200,248750,71897,63110,70490,-78329,8502,41119,-79307,-34616
201,250000,79569,40712,88238,-86083,6065,69503,-84968,-3924
202,251250,76747,10835,92053,-81794,1762,81477,-75707,21336
203,252500,63927,-26456,82517,-66026,-632,83859,-55623,51052
204,253750,42333,-57974,60477,-41115,-5045,76394,-31165,69370
205,255000,13796,-76728,27330,-9593,-7653,55157,2644,83533
206,256250,-16072,-85772,-8807,22701,-13775,25507,34790,77261
207,257500,-43267,-82207,-41973,51097,-12415,-5520,62481,73582
208,258750,-62686,-64955,-69923,70904,-9339,-40954,79253,49683
209,260000,-70367,-42204,-87811,78614,-6560,-68997,84935,20053
210,261250,-67413,-12036,-91537,74190,-2643,-81147,75586,-6184
211,262500,-54476,24770,-81556,58312,-108,-83803,55939,-35451
212,263750,-32601,55775,-59071,33156,4081,-76225,31134,-54452
213,265000,-4038,75172,-26068,1601,7312,-54173,-3156,-67161
214,266250,25408,85290,9752,-30379,13950,-25149,-35287,-61036
215,267500,52561,81219,42894,-58724,11749,5755,-62592,-58238
216,268750,71850,63986,70826,-78424,9294,41609,-79513,-32991
217,270000,79330,41493,88518,-86002,6269,69419,-85129,-3984
218,271250,76368,11780,91985,-81557,2273,81900,-75972,22352
219,272500,63371,-24387,81818,-65620,-262,84320,-56158,51507
220,273750,41797,-56060,59688,-40730,-4848,75927,-30638,69744
221,275000,13346,-75652,26958,-9263,-7297,54527,3128,83830
222,276250,-16436,-85200,-8847,22964,-13789,25437,35136,77646
223,277500,-43542,-81616,-42067,51298,-11995,-5650,62384,73875
224,278750,-62835,-64659,-69978,71001,-9310,-41400,79525,49456
225,280000,-70242,-42843,-87593,78505,-6272,-69528,85138,19986
226,281250,-67157,-13376,-90918,74005,-2341,-81729,75782,-6317
227,282500,-54301,22713,-80773,58168,400,-83904,55816,-35020
228,283750,-32557,54304,-58445,33149,4648,-75949,30616,-53950
229,285000,-3978,73816,-25536,1597,7651,-54306,-3217,-66942
230,286250,25543,83530,10151,-30416,14211,-24876,-35592,-60683
231,287500,52293,80200,43136,-58443,12347,6299,-62957,-57057
232,288750,71351,63475,70702,-77958,9366,41982,-79908,-32900
233,290000,78916,41712,88107,-85554,6197,69846,-85345,-3765
234,291250,75992,12260,91535,-81198,2124,81946,-75955,22222
235,292500,63064,-23758,81463,-65344,-334,84426,-56134,51594
236,293750,41261,-54947,59354,-40302,-4438,75903,-30546,70464
237,295000,12781,-74991,26574,-8827,-7492,54284,3130,83185
238,296250,-16610,-84640,-9177,23111,-13826,25175,35189,77275
239,297500,-43372,-81310,-42319,51147,-12364,-5895,62666,73368
240,298750,-62654,-64583,-69960,70803,-9080,-41715,79802,49739
241,300000,-69974,-42814,-87337,78248,-6175,-69756,85193,19875
242,301250,-66708,-13901,-90516,73580,-2291,-82003,76154,-6098
243,302500,-53621,22295,-80187,57563,389,-84006,55955,-34989
244,303750,-31786,53842,-57784,32427,4451,-75518,30432,-53870
245,305000,-3273,73388,-24972,887,7873,-54065,-3337,-66418
246,306250,25752,83088,10739,-30692,15165,-24704,-35723,-59181
247,307500,52363,79567,43407,-58495,13061,6481,-63463,-56455
248,308750,71064,63234,70591,-77686,10216,42372,-80129,-31360
249,310000,78076,41533,87700,-84824,7192,70132,-85662,-2304
250,311250,74911,12522,90769,-80189,2593,82326,-76366,22891
251,312500,61953,-23465,80554,-64266,79,84310,-55880,52421
252,313750,40265,-55000,58310,-39284,-4715,76179,-30448,70607
253,315000,11742,-74244,25558,-7820,-7336,54511,3453,84236
254,316250,-17693,-84021,-10137,24148,-13827,25047,35339,77306
255,317500,-44332,-81332,-42986,52098,-12218,-6298,63256,73856
