123,152500,34300,826,-92597,-95946,12093,81463,-86647,-43331
124,153750,1797,1907,-88773,-99999,-20127,90013,-63004,-13932
125,155000,-989,1609,-70093,-78767,-44597,84215,-32941,30793
126,156250,-643,1841,-36581,-39376,-72477,63442,9774,27212
127,157500,-672,1804,-3506,-625,-88551,35868,16008,-95423
128,158750,-812,1651,1056,4676,-84516,7041,-10634,99998
129,160000,-911,1539,200,3689,-67999,-26716,-5905,29034
130,161250,-901,1520,736,4290,-43459,-55100,-1801,66853
131,162500,-922,1444,547,4065,-9279,-73762,8761,33518
132,163750,-848,1469,663,4183,22626,-83442,18324,47095
133,165000,-790,1471,657,4177,50344,-78500,26914,19314
134,166250,-857,1421,657,4176,71563,-63138,31257,5709
135,167500,-824,1372,657,4178,83426,-41066,29775,124
136,168750,-856,1489,657,4174,81253,-10243,25346,-15403
137,170000,-776,1365,657,4183,67086,24171,20466,-42027
138,171250,-815,1380,659,4139,43026,52391,14202,-24700
139,172500,-821,1374,614,4112,10025,73098,7507,-46070
140,173750,-842,1377,627,4128,-21958,82266,-4311,-51667
141,175000,-774,1375,613,4099,-49454,76828,-21122,-21189
142,176250,-791,1376,612,4083,-70284,62917,-32774,-13895
143,177500,-675,1376,588,4086,-82183,41805,-35617,7145
144,178750,-763,1376,576,4084,-80661,12267,-32170,19296
145,180000,-745,1376,578,4085,-66353,-22010,-26081,7815
146,181250,-647,1376,596,4085,-42864,-50240,-20069,43417
147,182500,-694,1376,584,4086,-10057,-70806,-14420,26286
148,183750,-745,1376,577,4083,21245,-81435,-6767,45668
149,185000,-785,1374,580,4089,48533,-76060,10952,28999
150,186250,-811,1379,579,4073,69565,-61624,30409,16736
151,187500,-664,1367,579,4073,81191,-41698,39701,2210
152,188750,-773,1393,579,4050,79826,-13287,38356,-15109
153,190000,-672,1305,580,4033,65511,20046,31407,-16312
154,191250,-600,1302,578,4050,42160,48246,25365,-23362
155,192500,-621,1426,581,4017,9929,68834,20842,-41492
156,193750,-643,1215,561,4000,-21219,79736,14222,-47147
157,195000,-569,1287,550,4006,-47348,75947,-229,-44616
158,196250,-559,1323,560,4006,-69219,61176,-22614,-6403
159,197500,-642,1115,518,3988,-80103,51707,-37057,9976
160,198750,-559,1264,543,3996,-82453,48476,-39884,-4629
161,200000,-546,1152,527,3988,-83696,45158,-39946,-7344
162,201250,-589,1228,532,4008,-83425,43520,-38730,-13320
163,202500,-629,1042,518,4005,-81959,42909,-36934,-5588
164,203750,-547,1057,514,3988,-79124,43738,-34391,-31135
165,205000,-552,1114,499,3995,-73890,45895,-31115,-35551
166,206250,-586,1069,500,3991,-65886,48675,-27532,-54654
167,207500,-631,1114,500,3996,-54363,50817,-24156,-63548
168,208750,-543,967,501,3980,-35867,51749,-20132,-77724
169,210000,-562,939,500,3959,-24945,51028,-17102,-99998
170,211250,-555,941,500,3962,-18958,42746,-16104,-81261
171,212500,-557,940,500,3957,-13216,29107,-15948,-39777
172,213750,-556,940,500,3937,-8147,22334,-15973,-60374
173,215000,-556,940,500,3915,-3813,15835,-17203,-45531
174,216250,-556,940,500,3899,-31,8934,-18580,-19352
175,217500,-556,940,500,3901,3460,2222,-19445,17899
176,218750,-556,940,500,3900,6795,-4139,-19401,55627
177,220000,-556,940,500,3900,10137,-9510,-18278,46596
178,221250,-556,940,500,3901,13665,-13465,-15631,63912
179,222500,-556,940,500,3898,17189,-15912,-11668,52624
180,223750,-556,940,501,3908,20541,-17069,-7252,53340
181,225000,-556,940,499,3920,23778,-17036,-2414,63288
182,226250,-556,940,503,3897,28689,-16621,2127,47981
183,227500,-556,940,487,3902,37932,-16704,5740,52210
184,228750,-556,940,453,3900,44211,-16444,8191,48927
185,230000,-556,940,455,3901,47513,-15456,9332,54267
186,231250,-556,940,445,3901,49279,-14990,8922,32078
187,232500,-556,940,453,3901,48895,-15718,6928,32139
188,233750,-556,940,457,3901,47072,-17409,4244,19555
189,235000,-556,940,448,3901,43832,-20649,725,9369
190,236250,-556,940,417,3901,40195,-24808,-2776,7196
191,237500,-556,940,424,3901,36801,-29299,-5549,10735
192,238750,-556,940,420,3901,33976,-33957,-7259,8203
193,240000,-556,940,422,3900,32140,-37815,-7658,-4755
194,241250,-556,940,422,3901,31759,-39880,-6467,-1671
195,242500,-556,940,422,3898,32860,-40136,-3798,-4680
196,243750,-556,940,422,3905,34943,-38911,-396,1119
197,245000,-556,940,422,3879,38137,-35931,3734,7952
198,246250,-556,940,422,3894,41735,-31988,7882,-2158
199,247500,-556,940,422,3899,45140,-27667,11429,1910
200,248750,-556,940,422,3863,47895,-23411,13952,-8300
201,250000,-556,940,422,3852,49667,-19981,15242,11465
202,251250,-556,940,422,3848,50028,-17925,14949,-5560
203,252500,-556,940,422,3826,48829,-17657,12994,-2049
204,253750,-556,940,422,3837,46712,-18695,10256,-2953
205,255000,-556,940,422,3866,43306,-21605,6524,-3908
206,256250,-556,939,422,3828,39486,-25434,2702,-11
207,257500,-556,941,422,3836,35851,-29638,-470,9403
208,258750,-556,937,420,3813,32744,-33810,-2607,-4458
209,260000,-556,947,426,3811,30510,-37207,-3473,-2285
210,261250,-556,831,409,3831,29522,-39252,-2785,-3783
211,262500,-556,888,414,3805,29896,-39451,-474,12843
212,263750,-556,732,409,3809,30793,-38339,2537,25628
213,265000,-556,733,393,3808,32239,-35413,6395,41951
214,266250,-556,972,396,3808,33221,-31547,10357,26629
215,267500,-556,948,374,3808,32998,-27362,13643,11872
216,268750,-556,751,382,3808,30395,-23223,15775,31727
217,270000,-556,801,359,3808,23168,-20070,16393,21506
218,271250,-556,824,362,3808,16462,-18412,15076,5979
219,272500,-556,758,341,3808,11342,-18687,11731,-2793
220,273750,-556,636,344,3808,5816,-20429,7292,-3051
221,275000,-556,611,343,3808,-47,-23983,1737,-2828
222,276250,-556,559,343,3808,-5712,-28467,-3920,-3009
223,277500,-556,695,343,3809,-10575,-32968,-8825,-2953
224,278750,-556,612,343,3808,-14538,-36719,-12493,-2953
225,280000,-556,574,343,3811,-17517,-38706,-14537,-3108
226,281250,-556,616,343,3792,-20034,-38080,-14627,-2670
227,282500,-556,770,343,3792,-22815,-34724,-12616,-3779
228,283750,-556,602,343,3793,-23712,-28135,-9562,-1065
229,285000,-556,529,343,3759,-21921,-18379,-5275,-9207
230,286250,-556,615,343,3776,-18965,-10839,-717,-13265
231,287500,-556,475,343,3770,-15682,-4972,3360,-744
232,288750,-556,594,343,3788,-12653,404,6509,-3532
233,290000,-556,552,343,3744,-10428,4923,8396,-5285
234,291250,-556,490,343,3746,-9449,8399,8677,-27916
235,292500,-556,511,343,3739,-9984,10656,7196,-23232
236,293750,-556,503,343,3763,-11499,12323,4791,-10249
237,295000,-556,505,343,3727,-14229,13051,1359,-19636
238,296250,-556,509,343,3723,-17560,12275,-2266,-26084
239,297500,-556,494,343,3736,-20736,10417,-5308,-19879
240,298750,-556,610,343,3755,-23391,8143,-7322,-18358
241,300000,-556,520,343,3721,-25149,6257,-8109,-11617
242,301250,-556,499,343,3711,-25483,5417,-7277,-1322
243,302500,-556,507,343,3727,-24280,5966,-4801,-3809
244,303750,-556,504,343,3734,-22117,7627,-1541,-2654
245,305000,-556,505,343,3712,-18760,10802,2615,-3179
246,306250,-556,505,343,3717,-14994,14826,6833,-2922
247,307500,-558,505,343,3716,-11392,19236,10524,-2992
248,308750,-551,505,343,3717,-8368,23736,13185,-2986
249,310000,-568,505,344,3716,-6353,27616,14555,-2962
250,311250,-521,505,342,3716,-5682,30321,14332,-3098
251,312500,-485,505,346,3716,-6607,31171,12338,-2672
252,313750,-572,505,331,3716,-8494,30368,9491,-3852
253,315000,-548,505,327,3716,-11536,27694,5673,-716
254,316250,-568,505,327,3716,-15132,23895,1631,-12380
255,317500,-474,505,328,3716,-18559,19736,-1791,-10195
