1,0,51436,-68829,59324,-66786,-99999,50614,48928,45678
2,1250,50858,-69257,62887,-66773,-91554,15938,76544,49009
3,2500,52304,-69900,65913,-66740,-68271,-26890,97768,47034
4,3750,54754,-70459,67277,-66747,-37611,-59386,99137,45044
5,5000,58173,-70979,67125,-66737,-511,-85800,87047,46200
6,6250,62241,-71307,65347,-66729,37932,-98173,60063,42550
7,7500,65979,-71469,62571,-66731,70109,-95823,24807,37977
8,8750,68725,-71319,58646,-66729,91537,-77580,-13288,29610
9,10000,70656,-70959,54384,-66735,99998,-48447,-49487,29971
10,11250,71137,-70526,50764,-66760,91500,-11987,-78912,29940
11,12500,69510,-69931,48194,-66788,68955,26682,-96696,28314
12,13750,67290,-69339,46517,-66786,37484,61908,-99998,29799
13,15000,63806,-68844,46572,-66786,523,87209,-87087,29526
14,16250,59776,-68507,48439,-66786,-37862,99943,-60436,28987
15,17500,56131,-68349,51231,-66786,-69818,97307,-24996,36016
16,18750,53226,-68491,55144,-66786,-91176,78983,13004,46015
17,20000,51300,-68822,59471,-66786,-99509,49769,49179,44790
18,21250,50901,-69285,63156,-66786,-90903,13355,78608,49800
19,22500,52433,-69891,65718,-66785,-68351,-25377,96198,43175
20,23750,54820,-70482,67383,-66738,-36802,-60452,99409,44028
21,25000,58333,-70985,67157,-66728,160,-85762,86405,46458
22,26250,62287,-71320,65239,-66731,38560,-98438,59626,42484
23,27500,65973,-71460,62561,-66729,70513,-95583,24197,41882
24,28750,68732,-71319,58604,-66732,91773,-77229,-13874,29436
25,30000,70571,-70979,54309,-66728,99958,-47921,-49999,25927
26,31250,71067,-70509,50721,-66740,91315,-11361,-79285,30082
27,32500,69519,-69918,48155,-66787,68433,27257,-96887,28142
28,33750,67187,-69331,46510,-66786,36973,62384,-99934,30224
29,35000,63827,-68837,46719,-66787,-51,87534,-86757,28516
30,36250,59684,-68502,48548,-66786,-38469,99998,-59921,33985
31,37500,56033,-68339,51215,-66787,-70217,97143,-24397,40795
32,38750,53201,-68493,55214,-66786,-91402,78622,13581,44947
33,40000,51204,-68837,59538,-66788,-99476,49226,49657,45426
34,41250,50847,-69296,63203,-66773,-90716,12734,78979,49145
35,42500,52477,-69900,65756,-66784,-67805,-25992,96420,46796
36,43750,54821,-70502,67390,-66764,-36311,-60946,99339,45061
37,45000,58355,-70989,67245,-66729,767,-86036,86087,46305
38,46250,62365,-71344,65299,-66731,39106,-98477,59128,41971
