32,38750,63372,81369,52693,80263,-76116,-12400,14174,-66050
33,40000,63136,91605,78264,92861,-95135,-45353,30271,-86868
34,41250,59125,91890,92182,94903,-97140,-74397,36428,-96996
35,42500,37919,81344,94430,85470,-86768,-93866,36066,-95896
36,43750,37072,61929,84124,66629,-65789,-98534,34062,-79370
37,45000,50047,36880,56908,40647,-29298,-86814,26717,-44753
38,46250,9895,9886,19817,10989,12808,-64243,16051,-2444
39,47500,-37937,-14859,-19910,-17058,48523,-33180,2871,35636
40,48750,-54523,-33382,-55703,-38678,77239,2745,-14235,66275
41,50000,-50179,-43377,-81455,-51020,96055,35456,-30195,86883
42,51250,-46250,-43457,-94799,-52830,98143,65325,-35820,97862
43,52500,-23233,-32611,-96965,-43099,87806,85340,-35098,97287
44,53750,-22835,-12964,-86207,-23996,66356,89414,-33107,80036
45,55000,-34544,12510,-59294,2355,29372,76745,-25956,44391
46,56250,4455,39664,-22053,32169,-13080,53370,-15569,1199
47,57500,46138,63858,17199,59614,-48828,21908,-2478,-37146
48,58750,60625,82100,52202,80822,-77252,-14092,14558,-67598
49,60000,57415,92001,77094,92983,-95592,-46981,30534,-87823
50,61250,50515,92113,90508,94774,-97052,-75829,36403,-97564
51,62500,22151,81615,92339,85259,-86363,-94684,35932,-95972
52,63750,23892,62374,81144,66500,-64627,-98500,33780,-78452
53,65000,31900,37462,54310,40617,-27663,-86000,26300,-43139
54,66250,-8793,10374,17711,10938,14259,-63511,15500,-1134
55,67500,-52370,-14749,-21787,-17390,49549,-32619,2077,36274
56,68750,-69303,-33786,-57095,-39398,77879,3323,-15088,66511
57,70000,-64852,-43641,-82116,-51530,96141,36217,-30748,86897
58,71250,-54340,-43442,-95166,-52953,97651,66006,-36109,97466
59,72500,-28111,-32484,-96578,-42994,86863,84928,-35453,95951
60,73750,-33055,-13052,-85531,-24092,64658,88083,-33411,77609
61,75000,-37610,11966,-58230,1972,27308,75129,-25990,41695
62,76250,1542,39640,-21329,32197,-14759,52275,-15175,-590
63,77500,43869,64492,17533,60164,-50078,20953,-1861,-38316
64,78750,53606,82647,51875,81178,-78121,-15018,15232,-68343
65,80000,51470,92148,76134,92932,-95863,-47735,30937,-88118
66,81250,39050,91781,88594,94114,-96821,-76471,36638,-97453
67,82500,11403,80901,90182,84215,-85712,-94961,36106,-95338
68,83750,14241,61626,78823,65389,-63330,-98317,33772,-77142
69,85000,17816,37023,51333,39680,-26262,-86020,25850,-42138
70,86250,-26491,10108,14709,10102,15261,-63751,14507,-1014
71,87500,-71193,-14749,-23976,-17884,50507,-32005,1278,36874
72,88750,-81268,-33003,-58728,-39043,78535,4064,-15862,66893
73,90000,-76842,-42874,-83187,-51106,96068,36372,-31523,86324
74,91250,-62010,-42982,-95618,-52704,96969,65329,-36803,96013
75,92500,-37694,-32287,-97028,-42955,85795,84076,-35997,94148
76,93750,-40737,-12750,-85413,-23873,63219,87439,-33471,75910
77,95000,-41390,12529,-57786,2491,25633,74407,-25757,39939
78,96250,-687,40513,-21066,32998,-16182,51478,-14548,-1842
79,97500,43425,65519,17774,61141,-51132,19614,-1133,-39368
80,98750,51689,83624,51622,82006,-78848,-16420,16039,-69062
81,100000,45129,93263,75389,93752,-96134,-48828,31521,-88428
82,101250,32364,92973,87668,94947,-96710,-77806,36754,-97848
83,102500,4525,82056,88632,84948,-85182,-95920,36036,-95306
84,103750,6005,62472,76909,65797,-62208,-98675,33474,-76441
85,105000,7296,37490,49086,39672,-24459,-85304,25802,-40142
86,106250,-36502,10297,12899,9906,17248,-62159,14653,1682
87,107500,-81238,-14565,-25653,-18084,51903,-30531,945,38611
88,108750,-90867,-32679,-60188,-39049,79567,5599,-16302,68232
89,110000,-84318,-41790,-84115,-50343,96604,38010,-31609,87494
90,111250,-72691,-40679,-96116,-50801,96987,66817,-36634,96808
91,112500,-44002,-29129,-97293,-40238,85287,84876,-35895,94092
92,113750,-44817,-9471,-84920,-20931,61894,87197,-33273,74682
93,115000,-47050,15275,-57028,5015,23969,73642,-25400,38274
94,116250,-3475,42874,-20475,35190,-17557,50388,-13937,-3191
95,117500,41702,68117,18006,63475,-52046,18429,-155,-40046
96,118750,46714,86253,51673,84308,-79518,-17483,16942,-69504
97,120000,40290,95601,75022,95739,-96247,-49952,32125,-88590
98,121250,22940,94686,86989,96315,-96266,-78425,37137,-97412
99,122500,-1269,83097,87605,85696,-84312,-96060,36339,-94309
100,123750,552,63158,75399,66163,-60771,-98125,33643,-74706
101,125000,-2959,38139,47286,39913,-22758,-84359,25719,-38167
102,126250,-48405,10503,11060,9698,18565,-61846,14108,2684
103,127500,-87989,-14482,-27451,-18325,52921,-30052,282,39306
104,128750,-96155,-32525,-61505,-39145,80197,5995,-17059,68451
105,130000,-90987,-41729,-84918,-50472,96755,38338,-32147,87390
106,131250,-74411,-40692,-96584,-50893,96629,66823,-36818,96335
107,132500,-46311,-29039,-97428,-40204,84428,84334,-35974,92972
108,133750,-46872,-8956,-84713,-20460,60562,86234,-33373,72914
109,135000,-47931,16384,-56209,6091,22168,72006,-25460,35793
110,136250,-4624,44136,-19632,36412,-19245,48982,-13850,-5360
111,137500,38236,69075,18952,64433,-53384,16967,173,-41729
112,138750,43591,86917,52124,84937,-80508,-18940,17432,-70727
113,140000,33934,95699,75052,95759,-96717,-51362,32485,-89388
114,141250,20913,94471,86238,95963,-96165,-79568,37171,-97789
115,142500,-8067,82852,86633,85278,-83720,-96310,36405,-93807
116,143750,-4465,63208,73793,65938,-59584,-97993,33722,-73452
117,145000,-8846,37968,45566,39432,-21209,-84128,25390,-36823
118,146250,-53814,10166,8859,9068,19959,-61270,13620,3904
119,147500,-95530,-14636,-29093,-18772,53999,-29151,-356,40267
120,148750,-99999,-32692,-62753,-39513,80923,6708,-17964,68795
121,150000,-93109,-42200,-85880,-51042,96847,38691,-32948,87041
122,151250,-79347,-41302,-97030,-51543,96081,67117,-37288,95596
123,152500,-51566,-28967,-97012,-40144,83584,84324,-36183,92010
124,153750,-56039,-8466,-84118,-20048,59183,85356,-33413,71179
125,155000,-50977,17080,-55273,6811,20397,70907,-25277,33756
126,156250,-3350,44835,-18372,37208,-20804,47879,-13395,-6990
127,157500,34476,69280,19696,64694,-54698,15564,680,-43226
128,158750,40360,86666,52467,84746,-81452,-20431,18146,-71755
129,160000,32497,95576,74765,95589,-97029,-52379,32986,-89762
130,161250,16381,94403,85937,95831,-96026,-80613,37167,-98123
131,162500,-11777,82351,85698,84645,-83302,-97523,36110,-94156
132,163750,-6866,61942,72156,64574,-58748,-98538,33134,-73325
133,165000,-10667,36401,43600,37772,-19848,-83873,24813,-35831
134,166250,-57812,8911,7122,7633,21399,-60258,13157,5389
135,167500,-97016,-15457,-31290,-19797,55165,-27737,-897,41605
136,168750,-98773,-32853,-64206,-39824,81851,8097,-18455,69931
137,170000,-93043,-41348,-86661,-50385,97279,40182,-33130,87973
138,171250,-78554,-39453,-97390,-49934,96003,68275,-37178,96115
139,172500,-51435,-26867,-97132,-38266,83048,84757,-36069,91772
140,173750,-55534,-6370,-83620,-18100,58240,85412,-33050,70571
141,175000,-49196,19249,-54447,8880,19106,70467,-24641,32795
142,176250,-4496,46671,-17640,38922,-22207,46916,-12932,-8417
143,177500,32029,70702,20266,65992,-55728,14583,1312,-44172
144,178750,38075,88106,53026,86070,-82129,-21170,18954,-72132
145,180000,29299,96337,74921,96272,-97315,-53458,33411,-90201
146,181250,12780,94331,85492,95678,-95767,-81288,37418,-97983
147,182500,-13311,81899,85244,84170,-82557,-97602,36376,-93287
148,183750,-8280,61271,71357,63821,-57455,-98144,33243,-71839
149,185000,-12690,35565,42201,36785,-18245,-83020,24645,-34038
150,186250,-58024,8089,5470,6701,22849,-59451,12783,6851
151,187500,-96453,-15875,-32579,-20358,56292,-26783,-1457,42690
152,188750,-99747,-32819,-65241,-39954,82749,9392,-19037,70930
153,190000,-92653,-40731,-87633,-49944,97647,41337,-33512,88555
154,191250,-78782,-38453,-97878,-49099,95814,68999,-37291,96159
155,192500,-52030,-25635,-97096,-37159,82368,84785,-36166,91060
156,193750,-58129,-5077,-82906,-16859,56986,85012,-33009,69232
157,195000,-53992,20736,-53249,10345,17487,69646,-24388,31076
158,196250,-4381,48119,-16423,40386,-23568,45994,-12356,-9707
159,197500,36119,72213,21645,67585,-56757,13255,2145,-45133
160,198750,37556,89244,53923,87224,-82995,-22559,19644,-73065
161,200000,28134,96664,75161,96579,-97753,-54634,33767,-90880
162,201250,10702,93921,85491,95270,-95678,-82613,37402,-98492
163,202500,-12951,80637,84643,82978,-82040,-98312,36249,-93194
164,203750,-2798,59525,70060,62170,-56452,-98274,32860,-71223
165,205000,-11062,33510,40634,34755,-16921,-82759,24121,-33057
166,206250,-58487,6794,3821,5310,24356,-58221,12493,8615
167,207500,-94685,-15837,-33936,-20472,57644,-25141,-1810,44433
168,208750,-96634,-31702,-66481,-39086,83722,10547,-19554,71981
169,210000,-87807,-38923,-88299,-48373,97969,42273,-33867,89011
170,211250,-73829,-36196,-98201,-47060,95626,69924,-37430,96285
171,212500,-48147,-22839,-96704,-34553,81766,85300,-36198,90697
172,213750,-58617,-1953,-82067,-13936,55841,84925,-32813,68247
173,215000,-53339,23746,-51872,13252,15920,68822,-24159,29380
174,216250,-8595,50502,-14909,42690,-25120,44694,-12219,-11657
175,217500,30491,73892,23096,69233,-58042,11676,2518,-46779
176,218750,37149,90663,55236,88677,-84056,-24089,20140,-74390
177,220000,27345,98111,76342,98026,-98317,-56090,33890,-91954
178,221250,11604,95080,85922,96391,-95774,-83576,37156,-99189
179,222500,-10350,81465,84295,83691,-81660,-98561,36064,-93078
180,223750,-1488,60203,69294,62660,-55385,-97955,32630,-70224
181,225000,-11223,33961,39160,34977,-15466,-82180,23711,-31715
182,226250,-55287,6400,1893,4729,25551,-57594,11842,9552
183,227500,-94342,-17292,-35852,-22054,58677,-23940,-2544,45414
184,228750,-98809,-33484,-68029,-40904,84750,12093,-20022,73299
185,230000,-88494,-39781,-89188,-49260,98729,44068,-33732,90617
186,231250,-74922,-36043,-98384,-46944,95654,71161,-37135,97072
187,232500,-54210,-22666,-96678,-34458,81208,85773,-36119,90422
188,233750,-62875,-1673,-81287,-13660,54703,84702,-32676,67155
189,235000,-54039,24062,-50770,13671,14419,68202,-23847,27905
190,236250,-5418,51220,-13597,43562,-26433,43742,-11631,-12893
191,237500,32487,74946,24362,70368,-59228,10358,3082,-48078
192,238750,36977,91100,55963,89138,-85125,-25614,20548,-75778
193,240000,26396,97932,76765,97918,-98728,-57761,34126,-92912
194,241250,13391,94704,86140,96109,-95631,-84947,37134,-99669
195,242500,-5779,80952,84350,83283,-81188,-99324,35950,-93044
196,243750,5036,59509,68694,62047,-54379,-98213,32298,-69616
197,245000,-9078,33244,37890,34179,-14144,-81755,23199,-30630
198,246250,-55447,5753,393,3954,26771,-56305,11245,10846
199,247500,-88956,-17592,-37221,-22419,59708,-22291,-3232,46613
200,248750,-95014,-33520,-69069,-41020,85505,13347,-20887,73941
201,250000,-86030,-40008,-90153,-49551,98850,45073,-34313,90753
202,251250,-73568,-35772,-99104,-46795,95414,71976,-37211,97148
203,252500,-54968,-21505,-96499,-33418,80717,86356,-36108,90220
204,253750,-66459,61,-80488,-12017,53658,84815,-32437,66380
205,255000,-56903,26208,-49547,15712,12976,67756,-23465,26611
206,256250,-8618,53043,-11924,45386,-27774,42620,-11210,-14358
207,257500,28250,76383,25818,71804,-60208,9217,3791,-48989
208,258750,34171,92596,57375,90641,-85662,-26154,21576,-75774
209,260000,26595,99455,77847,99426,-98798,-58153,34799,-92657
210,261250,15930,95513,86573,96919,-95298,-85137,37380,-99254
211,262500,-237,81034,84142,83406,-80581,-99282,36051,-92372
212,263750,5707,59018,67895,61500,-53363,-97829,32094,-68636
213,265000,-4813,32095,36552,33039,-12802,-81087,22735,-29404
214,266250,-50487,4847,-915,3038,28074,-55492,10744,12086
215,267500,-87667,-17741,-38857,-22759,60798,-21282,-3814,47676
216,268750,-93581,-32922,-70171,-40609,86301,14272,-21571,74606
217,270000,-84047,-38975,-90724,-48694,99063,46014,-34840,90977
218,271250,-72448,-34408,-99319,-45584,95206,72993,-37334,97304
219,272500,-57601,-19715,-96521,-31832,80261,86873,-36057,90050
220,273750,-68883,1859,-79565,-10318,52646,84759,-32219,65549
221,275000,-58123,27692,-48111,17222,11569,67124,-23087,25264
222,276250,-9898,54314,-10333,46697,-29128,41870,-10736,-15632
223,277500,28827,77429,27147,72923,-61383,8139,4336,-50178
224,278750,35376,93387,58455,91506,-86610,-27647,22066,-76975
225,280000,27527,99998,78323,99998,-99257,-59371,34985,-93488
226,281250,16446,95828,86834,97233,-95217,-85917,37322,-99563
227,282500,1138,81181,83996,83513,-80065,-99625,35955,-92099
228,283750,9092,59336,66760,61682,-52201,-97388,31927,-67455
229,285000,-653,32720,35382,33475,-11332,-80300,22414,-27887
230,286250,-52776,4716,-2460,2655,29336,-54427,10181,13351
231,287500,-87405,-18509,-40437,-23647,61870,-19796,-4500,48848
232,288750,-90312,-34089,-71637,-41826,87151,15592,-22289,75470
233,290000,-85990,-40100,-91546,-49838,99448,47376,-35193,91688
234,291250,-74757,-35312,-99490,-46441,95028,73604,-37544,97249
235,292500,-58301,-20545,-96026,-32500,79671,86926,-36161,89430
236,293750,-73837,1267,-78452,-10744,51488,84465,-32085,64406
237,295000,-64296,27643,-46778,17298,10150,66635,-22720,23967
238,296250,-10585,54383,-8883,46944,-30457,40569,-10302,-17155
239,297500,24602,76883,28739,72602,-62569,6354,4838,-51725
240,298750,27679,92080,59229,90360,-87554,-28918,22641,-78011
241,300000,21876,97667,78622,97871,-99708,-60433,35168,-94257
242,301250,12584,92303,86506,93988,-95192,-86815,37235,-99999
243,302500,-99,76743,83196,79428,-79640,-99999,35879,-91914
244,303750,13410,53900,65250,56629,-51206,-97172,31620,-66633
245,305000,-2183,27106,33227,28111,-9717,-79071,22308,-25881
246,306250,-47209,1056,-4323,-790,31004,-52712,10218,15721
247,307500,-84145,-20956,-41998,-26005,63123,-18216,-4943,50413
248,308750,-87252,-36072,-72986,-43748,88026,16995,-22820,76529
249,310000,-84773,-41940,-92353,-51585,99807,48061,-35503,92099
250,311250,-77991,-37182,-99784,-48190,94828,73861,-37751,97019
251,312500,-61352,-22546,-95880,-34343,79050,87002,-36307,88764
252,313750,-78502,-441,-77706,-12222,50419,84280,-31956,63402
253,315000,-65322,26442,-45180,16400,8929,66310,-22282,22980
254,316250,-14925,53784,-7132,46617,-31435,40045,-9555,-17767
255,317500,24181,76354,30646,72371,-63505,5494,5613,-52434
