1,0,-93147,98231,-91148,44256,-80189,-27031,59294
2,1250,-86255,95397,-98934,37325,-66861,-34752,67033
3,2500,-77213,80067,-97442,20295,-44160,-42918,69036
4,3750,-83588,54417,-79654,-2439,-19100,-48828,62509
5,5000,-78981,18049,-47937,-29853,15004,-55445,47511
6,6250,-60353,-21845,-10917,-57280,46194,-60013,27428
7,7500,-46850,-58282,26704,-80791,68117,-58572,5647
8,8750,-50050,-83760,57904,-95978,81766,-53026,-17240
9,10000,-54757,-95255,77901,-99999,84348,-46468,-35641
10,11250,-62699,-92353,86013,-93089,70650,-38467,-44138
11,12500,-70525,-76872,83296,-76319,49349,-31197,-45069
12,13750,-64125,-50532,65800,-52663,23127,-24677,-38927
13,15000,-68259,-13669,34017,-24591,-10665,-18204,-23679
14,16250,-86991,26292,-3192,2873,-42047,-13577,-3673
15,17500,-99307,61562,-40542,25082,-63820,-15078,18247
16,18750,-96346,85754,-71349,38917,-77343,-20653,41154
17,20000,-92122,96848,-90893,42747,-79676,-27169,59391
18,21250,-82556,94043,-98995,36003,-65817,-35114,67715
19,22500,-77125,78287,-96335,18737,-44478,-42449,68554
20,23750,-82592,51993,-78476,-4663,-18077,-49031,62326
21,25000,-78754,15713,-46846,-32077,15771,-55545,46959
22,26250,-60259,-23372,-9573,-58446,47018,-60090,26940
23,27500,-46527,-58169,27945,-79960,68654,-58465,5036
24,28750,-49666,-82963,58880,-94423,82140,-52929,-17845
25,30000,-55463,-94791,78369,-99286,84378,-46416,-36025
26,31250,-61935,-92044,86127,-92586,70348,-38390,-44281
27,32500,-70104,-75901,83178,-75210,48850,-31018,-45070
28,33750,-63681,-48968,65333,-50934,22396,-24438,-38721
29,35000,-67891,-11950,33313,-22850,-11523,-18003,-23250
30,36250,-86874,27564,-4287,3873,-42800,-13533,-3108
31,37500,-99998,62216,-41501,25363,-64377,-15159,18868
32,38750,-97662,86558,-72352,39257,-77710,-20798,41742
33,40000,-92669,97704,-91727,43292,-79633,-27559,59780
34,41250,-86406,94504,-99295,35998,-65439,-35566,67942
35,42500,-79335,78422,-96090,18727,-43934,-42797,68629
36,43750,-84520,51861,-77948,-4809,-17269,-49362,62117
37,45000,-79245,15126,-45798,-32377,16676,-55719,46548
38,46250,-61773,-24162,-8462,-58947,47736,-59946,26409
39,47500,-48244,-59162,29198,-80701,69170,-58154,4411
40,48750,-49111,-83604,59925,-94601,82540,-52625,-18447
41,50000,-54312,-94839,78980,-98898,84312,-46146,-36439
42,51250,-62221,-92048,86675,-92326,69978,-38180,-44470
43,52500,-67995,-76114,83402,-75147,48416,-30754,-45097
44,53750,-60426,-49419,64902,-51365,21678,-24132,-38511
45,55000,-65208,-12324,32538,-23466,-12403,-17753,-22826
46,56250,-85543,27566,-5428,3387,-43557,-13503,-2582
47,57500,-97160,62458,-42630,25351,-64900,-15310,19466
48,58750,-96035,86311,-73382,38558,-78067,-20972,42350
49,60000,-91871,96810,-92094,42087,-79611,-27657,60231
50,61250,-85799,93573,-99799,34756,-65124,-35649,68136
51,62500,-78449,77714,-96016,18056,-43467,-42865,68684
52,63750,-85527,51109,-77206,-5378,-16566,-49429,61956
53,65000,-80862,14560,-44614,-32560,17536,-55842,46120
54,66250,-61764,-25133,-7116,-59477,48527,-60137,25856
55,67500,-49773,-60626,30284,-82080,69752,-58284,3825
56,68750,-50475,-85130,60959,-96064,82907,-52670,-19034
57,70000,-54770,-95957,79696,-99965,84340,-45929,-36858
58,71250,-60628,-92991,87103,-93088,69643,-37881,-44696
59,72500,-66061,-76978,83321,-76015,47890,-30576,-45156
60,73750,-57900,-49405,64112,-51449,20907,-24009,-38341
61,75000,-64650,-11595,31287,-23112,-13331,-17629,-22377
62,76250,-84038,28470,-6357,4159,-44360,-13294,-1991
63,77500,-96681,63139,-43467,25794,-65534,-15314,20092
64,78750,-94998,86685,-73879,38868,-78433,-21136,42991
65,80000,-92069,96700,-92605,41653,-79600,-27826,60680
66,81250,-84989,92822,-99846,33843,-64818,-35782,68336
67,82500,-79191,76555,-95525,16767,-42906,-43041,68716
68,83750,-86813,48946,-75872,-7410,-15735,-49647,61753
69,85000,-81016,12036,-43246,-34961,18458,-56065,45682
70,86250,-61818,-26819,-5443,-60761,49335,-60190,25323
71,87500,-49880,-61315,31949,-82075,70319,-58117,3191
72,88750,-52134,-84881,61982,-95367,83291,-52478,-19730
73,90000,-56180,-95083,80091,-98777,84325,-45743,-37380
74,91250,-60921,-91252,86853,-91090,69338,-37807,-44936
75,92500,-65644,-74723,82548,-73642,47441,-30540,-45171
76,93750,-56156,-47208,62983,-49196,20166,-23848,-38098
77,95000,-62123,-9705,30110,-21182,-14243,-17440,-21893
78,96250,-82454,30363,-7567,5982,-45104,-13402,-1394
79,97500,-94587,65206,-45044,27737,-66036,-15600,20786
80,98750,-95055,88830,-75114,40820,-78839,-21295,43630
81,100000,-90954,99128,-93003,44519,-79627,-27876,61112
82,101250,-85061,95667,-99745,37366,-64546,-35911,68558
83,102500,-81771,79646,-95310,20417,-42505,-43210,68759
84,103750,-90259,52650,-75300,-2988,-15055,-49771,61545
85,105000,-83893,15111,-42137,-30841,19330,-56205,45226
86,106250,-63818,-25448,-4007,-58527,50067,-60369,24768
87,107500,-51274,-60581,33141,-80722,70938,-58027,2545
88,108750,-52906,-84194,63061,-94052,83670,-52372,-20315
89,110000,-56029,-93629,81202,-96429,84372,-45806,-37750
90,111250,-60962,-88971,87353,-87965,69149,-37830,-45170
91,112500,-62192,-71780,82482,-69722,46972,-30390,-45220
92,113750,-54756,-44106,62367,-45629,19406,-23597,-37899
93,115000,-60867,-6934,28752,-18361,-15129,-17238,-21502
94,116250,-79818,32625,-8836,8375,-45867,-13383,-872
95,117500,-93812,67071,-46253,29477,-66667,-15677,21427
96,118750,-92741,90495,-75821,42820,-79258,-21427,44286
97,120000,-91302,99998,-93635,45211,-79621,-28167,61547
98,121250,-85818,95283,-99926,36649,-64241,-36174,68819
99,122500,-84147,78005,-94905,18392,-42031,-43418,68804
100,123750,-91687,49815,-74212,-6079,-14236,-50017,61306
101,125000,-84279,12142,-40503,-33761,20260,-56316,44811
102,126250,-65734,-26958,-2622,-59845,50841,-60267,24219
103,127500,-52615,-61059,34667,-80599,71570,-57980,1883
104,128750,-54151,-84509,64022,-94112,84149,-52298,-20949
105,130000,-55855,-94194,81820,-96786,84371,-45476,-38142
106,131250,-59558,-89508,88016,-88228,68757,-37260,-45364
107,132500,-62001,-72462,82580,-70479,46459,-30017,-45305
108,133750,-51973,-44638,61895,-46211,18642,-23420,-37651
109,135000,-58531,-7173,27890,-18869,-16044,-17015,-21046
110,136250,-77388,32667,-10278,7924,-46644,-13169,-345
111,137500,-89896,67157,-47343,29447,-67259,-15481,22052
112,138750,-90637,89408,-76826,41121,-79674,-21220,44832
113,140000,-87912,97955,-94226,42695,-79650,-28020,61917
114,141250,-83873,92554,-99999,33531,-63921,-36083,69026
115,142500,-83971,74862,-94321,14847,-41565,-43511,68883
116,143750,-94743,46829,-73704,-9725,-13570,-50258,61107
117,145000,-81665,8766,-37931,-36242,21393,-56498,44576
