1,0,6023,79048,-8801,-2438,-16774,67518,-66607,9573
2,1250,-19994,91329,-7547,-2460,-39912,72246,-46183,26246
3,2500,-47777,91638,-5067,-2467,-58762,66680,-16851,22049
4,3750,-71958,88036,-2507,-2463,-73833,55291,15676,27694
5,5000,-86230,76004,-119,-2472,-80865,40098,44789,30095
6,6250,-88297,48114,2557,-2471,-77723,19559,69024,39355
7,7500,-84461,17613,4925,-2464,-64922,-4851,86906,45526
8,8750,-74376,-9886,6487,-2465,-47989,-27587,97834,38182
9,10000,-52222,-38665,7064,-2468,-26958,-45525,98086,20153
10,11250,-22487,-66538,6837,-2452,1547,-60150,83889,33112
11,12500,3921,-85417,6155,-2428,27720,-69201,65473,34358
12,13750,29753,-92633,4467,-2425,48579,-70409,43073,13175
13,15000,57819,-90631,1750,-2411,66759,-61574,10220,16389
14,16250,78723,-84727,-690,-2392,79077,-48628,-21380,7794
15,17500,88166,-67067,-3110,-2395,82713,-32310,-48348,3826
16,18750,87271,-35841,-5802,-2392,75156,-9197,-70427,2664
17,20000,81669,-7177,-7917,-2401,60178,15018,-85620,-3271
18,21250,67708,20360,-9116,-2425,42355,35995,-93580,12774
19,22500,40848,49870,-9309,-2421,18037,52549,-87596,26320
20,23750,12435,74681,-8953,-2428,-10353,65285,-71045,9035
21,25000,-13397,89284,-7965,-2448,-34627,71801,-51665,23221
22,26250,-40857,91990,-5733,-2468,-54404,69015,-25023,30529
23,27500,-66888,89044,-3074,-2465,-70868,58258,8273,26173
24,28750,-83930,79883,-705,-2463,-80011,44003,38249,29286
25,30000,-88694,56083,1854,-2488,-79706,25576,63313,29889
26,31250,-85642,24492,4415,-2481,-68430,834,83371,44056
27,32500,-77399,-3547,6190,-2453,-52079,-22669,95823,42639
28,33750,-58908,-31318,6999,-2462,-33088,-41348,99657,22276
29,35000,-29425,-60210,6903,-2461,-5596,-56904,88036,28079
30,36250,-2017,-81846,6383,-2430,21924,-67684,70147,38800
31,37500,23251,-91794,5000,-2429,43904,-70964,49217,11539
32,38750,51301,-91464,2410,-2431,62724,-64432,18617,10456
33,40000,74496,-87123,-96,-2401,76736,-52133,-13898,20100
34,41250,87188,-72806,-2494,-2393,82757,-36683,-42351,2823
35,42500,87879,-43849,-5173,-2393,77942,-15299,-65556,5521
36,43750,83492,-13705,-7484,-2400,64190,9433,-82707,3811
37,45000,72411,13531,-8925,-2432,47110,31271,-92558,5848
38,46250,48378,42663,-9335,-2424,24701,48846,-90502,27512
39,47500,18760,69283,-9057,-2419,-3692,62668,-75352,11254
40,48750,-7114,86745,-8321,-2442,-29332,70950,-56734,5386
41,50000,-34008,92499,-6367,-2467,-49937,70794,-32512,29250
42,51250,-61207,90131,-3676,-2465,-67217,61084,346,27021
43,52500,-80439,82755,-1279,-2466,-78524,47639,31433,27713
44,53750,-88647,63554,1194,-2480,-81182,31088,57634,35150
45,55000,-86479,31555,3848,-2500,-71635,6778,79071,42388
46,56250,-79924,2681,5856,-2471,-56246,-17395,93517,45968
47,57500,-64979,-23909,6881,-2463,-38489,-37040,99998,24865
48,58750,-36595,-53600,6954,-2466,-12492,-53587,91817,29213
49,60000,-8265,-77438,6573,-2435,15497,-65607,74822,35943
50,61250,16725,-90185,5454,-2428,38970,-70889,54813,20522
51,62500,44671,-92190,3066,-2432,58487,-66937,26858,12869
52,63750,69830,-88733,474,-2397,74014,-55357,-6427,15894
53,65000,84931,-77454,-1907,-2402,82074,-40689,-35908,-863
54,66250,88752,-51994,-4530,-2390,80501,-21451,-60452,-403
55,67500,84823,-20266,-6992,-2386,67730,3765,-79165,6341
56,68750,75771,7066,-8643,-2411,51389,26397,-90844,1878
57,70000,55224,35369,-9302,-2415,31146,44909,-92720,25223
58,71250,25732,63502,-9162,-2418,3238,59684,-79561,9517
59,72500,-1054,83351,-8523,-2436,-23797,69541,-61166,12644
60,73750,-26822,92093,-6964,-2462,-45129,71935,-39698,27410
61,75000,-54865,90794,-4320,-2467,-63372,63901,-7870,20989
62,76250,-76978,85061,-1799,-2463,-76748,51083,24675,32546
63,77500,-87652,69706,548,-2472,-81385,35770,51488,39290
64,78750,-87279,39532,3215,-2472,-74774,12952,74462,40316
65,80000,-82237,9464,5448,-2464,-60470,-11703,90813,37336
66,81250,-69752,-17275,6736,-2465,-43000,-32800,99304,31166
67,82500,-43867,-46520,6998,-2468,-19448,-49871,95090,22177
68,83750,-15233,-72353,6730,-2443,8685,-63188,79520,24346
69,85000,10632,-88232,5819,-2425,33974,-70310,59810,24946
70,86250,38009,-92557,3707,-2433,54172,-69006,34615,12874
71,87500,64340,-89685,1083,-2418,70609,-58350,1484,16294
72,88750,82046,-81174,-1306,-2391,80911,-44583,-29099,4259
73,90000,88824,-59480,-3850,-2395,82123,-27004,-54888,5080
74,91250,85984,-27345,-6476,-2392,71305,-2094,-75431,7009
75,92500,78673,637,-8322,-2400,55446,21286,-88582,-999
76,93750,61709,27804,-9240,-2426,37084,40592,-93832,19645
77,95000,32697,57198,-9228,-2421,10171,56526,-83577,15204
78,96250,4705,79680,-8724,-2430,-17912,67809,-65610,8746
79,97500,-20283,90802,-7483,-2456,-40197,72194,-45818,28725
80,98750,-48122,91456,-4989,-2467,-59249,66653,-16204,27927
81,100000,-72426,86867,-2378,-2464,-74158,54422,17178,28455
82,101250,-86114,74908,-52,-2466,-81124,39861,45408,35483
83,102500,-88099,47563,2591,-2476,-77540,19065,69489,33051
84,103750,-84092,16446,4994,-2466,-64421,-5760,87445,40978
85,105000,-73680,-10655,6494,-2464,-47262,-28180,97822,34002
86,106250,-50975,-39511,7026,-2439,-26075,-46111,97854,23054
87,107500,-21916,-66779,6838,-2438,1877,-60307,83751,23365
88,108750,4694,-85630,6121,-2424,28539,-69326,64703,26372
89,110000,30990,-92489,4373,-2423,49265,-70356,42137,8250
90,111250,58522,-90673,1696,-2420,67211,-61359,9347,13908
91,112500,79086,-83648,-791,-2375,79262,-47944,-22626,12178
92,113750,88023,-66682,-3279,-2521,82999,-32070,-48151,-14574
93,115000,87162,-34725,-5687,-2157,74208,-8765,-72090,30408
