1,0,54590,-95257,-15740,17428,87474,-84782,-860
2,1250,65457,-75846,-19265,17127,99179,-59275,-38356
3,2500,72195,-40254,-24599,17199,98124,-24243,-72147
4,3750,68436,-12261,-27271,17335,77116,15016,-91504
5,5000,49256,24742,-28442,17189,48728,51768,-99998
6,6250,26942,65950,-29842,17273,12484,79264,-91277
7,7500,3255,85163,-28313,17187,-28452,96130,-67206
8,8750,-24946,93824,-24738,17246,-60925,98878,-37111
9,10000,-46665,96094,-21750,17279,-86044,84268,918
10,11250,-57777,75143,-17644,17109,-99337,57737,40830
11,12500,-63948,41163,-12730,17006,-96615,25810,69863
12,13750,-60364,11090,-9914,17030,-76572,-15453,92178
13,15000,-39905,-26817,-8713,17176,-48027,-51623,99976
14,16250,-18935,-67920,-7223,17018,-11916,-79223,91563
15,17500,5393,-86460,-8692,16980,29092,-96050,67354
16,18750,33033,-93833,-12446,17248,61518,-98976,37400
17,20000,55195,-97024,-15403,17210,86674,-84318,-651
18,21250,65773,-75415,-19500,17243,99998,-57808,-40667
19,22500,71115,-40451,-24483,17442,97428,-26024,-69657
20,23750,67967,-11501,-27204,17321,77375,15316,-92021
21,25000,49075,27082,-28603,17263,48767,51527,-99816
22,26250,26919,67723,-29994,17342,12793,79160,-91438
23,27500,3225,85631,-28384,17428,-28234,96001,-67335
24,28750,-25592,93499,-24766,17185,-60716,98951,-37383
25,30000,-47227,96820,-21756,17108,-85912,84372,696
26,31250,-57827,76467,-17711,17135,-99289,57914,40630
27,32500,-63854,40953,-12826,16992,-96715,26122,69680
28,33750,-60152,12099,-9864,16878,-76719,-15219,92082
29,35000,-40821,-25588,-8692,17042,-48133,-51465,99943
30,36250,-18848,-67300,-7260,17041,-12207,-79110,91719
31,37500,4909,-86387,-8708,16941,28851,-95952,67522
32,38750,32922,-93942,-12418,17257,61346,-98931,37532
33,40000,55011,-96432,-15339,17212,86572,-84476,-374
34,41250,65285,-76561,-19409,17159,99975,-58063,-40372
35,42500,70585,-41297,-24401,17375,97465,-26239,-69472
36,43750,68522,-12090,-27224,17454,77553,15121,-91980
37,45000,49550,25858,-28585,17255,48958,51350,-99829
38,46250,27772,66571,-30019,17358,13009,79047,-91550
39,47500,4297,85552,-28441,17395,-27991,95931,-67481
40,48750,-24813,93904,-24800,17067,-60561,98958,-37526
41,50000,-46971,96103,-21703,17072,-85803,84511,432
42,51250,-57719,74958,-17716,17135,-99268,58115,40382
43,52500,-62468,41668,-12881,17001,-96753,26336,69508
44,53750,-60490,12411,-9950,17030,-76883,-15001,92016
