1,0,7162,-9742,-6531,-5054,-95538,68106,25437
2,1250,7015,1390,-17931,-5001,-99695,36827,61338
3,2500,6481,15184,-26592,-4919,-85389,-696,86314
4,3750,5854,27035,-31648,-4844,-59997,-38547,99847
5,5000,4973,35558,-28877,-4773,-25781,-71018,97106
6,6250,4088,40960,-22199,-4720,11354,-91276,78025
7,7500,3345,42029,-12536,-4690,47822,-99920,49396
8,8750,2844,36465,1644,-4697,76154,-91050,12998
9,10000,2577,28641,15130,-4728,92708,-68516,-25250
10,11250,2716,17498,26520,-4787,96929,-37246,-61207
11,12500,3248,3735,35190,-4865,82681,304,-86239
12,13750,3885,-8110,40093,-4943,57308,38205,-99793
13,15000,4768,-16649,37467,-5016,23170,70653,-97122
14,16250,5652,-22085,30763,-5065,-13982,90906,-78036
15,17500,6391,-23137,20969,-5094,-50441,99621,-49489
16,18750,6894,-17519,6918,-5086,-78854,90835,-13124
17,20000,7160,-9715,-6528,-5059,-95469,68299,25189
18,21250,7016,1440,-18063,-5009,-99735,37088,61100
19,22500,6486,15149,-26689,-4923,-85543,-456,86222
20,23750,5853,27011,-31583,-4848,-60172,-38347,99826
21,25000,4981,35504,-28927,-4775,-26065,-70862,97245
22,26250,4095,40959,-22176,-4723,11119,-91149,78148
23,27500,3352,42021,-12464,-4688,47623,-99937,49606
24,28750,2843,36464,1553,-4697,76005,-91234,13332
25,30000,2576,28612,14989,-4726,92637,-68640,-25054
26,31250,2720,17515,26452,-4785,96987,-37500,-60998
27,32500,3244,3751,35187,-4864,82838,44,-86120
28,33750,3876,-8063,40181,-4941,57433,37996,-99713
29,35000,4753,-16622,37614,-5017,23437,70485,-97241
30,36250,5637,-22097,30951,-5060,-13717,90786,-78192
31,37500,6378,-23095,21207,-5090,-50292,99620,-49632
32,38750,6884,-17630,7150,-5086,-78675,91015,-13482
33,40000,7158,-9871,-6368,-5057,-95336,68392,24958
34,41250,7024,1227,-17789,-5003,-99787,37316,60923
35,42500,6488,14980,-26482,-4925,-85716,-165,86079
36,43750,5857,26902,-31568,-4847,-60340,-38060,99707
37,45000,4983,35514,-28941,-4776,-26283,-70682,97293
38,46250,4103,40975,-22403,-4724,10841,-91073,78357
39,47500,3360,42037,-12718,-4691,47450,-99882,49729
40,48750,2854,36557,1427,-4700,75870,-91362,13588
41,50000,2584,28843,14789,-4726,92492,-68791,-24753
42,51250,2714,17772,26270,-4785,96997,-37726,-60777
43,52500,3246,3964,35046,-4864,82982,-249,-85958
44,53750,3868,-7919,40138,-4940,57671,37704,-99652
45,55000,4744,-16495,37524,-5017,23659,70296,-97279
46,56250,5634,-22016,30896,-5068,-13435,90706,-78410
47,57500,6371,-23124,21219,-5094,-50024,99558,-49839
48,58750,6885,-17630,7221,-5085,-78555,91116,-13694
49,60000,7156,-9904,-6271,-5064,-95254,68639,24627
50,61250,7020,1188,-17859,-5005,-99783,37554,60667
51,62500,6495,14933,-26482,-4922,-85856,114,85924
52,63750,5867,26854,-31627,-4848,-60605,-37822,99726
53,65000,4986,35429,-29005,-4777,-26527,-70488,97346
54,66250,4108,40934,-22407,-4726,10582,-90995,78548
55,67500,3367,42100,-12752,-4692,47136,-99871,50032
56,68750,2850,36536,1378,-4699,75701,-91441,13834
57,70000,2579,28804,14872,-4727,92445,-69087,-24425
58,71250,2707,17692,26348,-4783,97020,-37976,-60533
59,72500,3240,4036,35022,-4861,83144,-507,-85859
60,73750,3866,-7773,40039,-4938,57933,37468,-99685
61,75000,4745,-16433,37550,-5013,23910,70106,-97325
62,76250,5627,-21901,30850,-5062,-13206,90600,-78615
63,77500,6378,-23121,21309,-5092,-49669,99613,-50088
64,78750,6879,-17660,7126,-5096,-78512,91074,-14082
65,80000,7179,-9830,-5838,-5042,-94825,69278,24936
66,81250,7041,1259,-17137,-4980,-99312,38214,61106
67,82500,6477,14876,-26396,-4933,-86134,222,85609
68,83750,5864,26799,-31242,-4851,-60783,-37499,99796
69,85000,4982,35384,-28726,-4780,-26817,-70333,97410
70,86250,4097,40892,-22154,-4724,10333,-90856,78724
71,87500,3358,42116,-12613,-4697,46865,-99908,50315
72,88750,2848,36659,1529,-4704,75564,-91550,14069
73,90000,2576,28869,15010,-4729,92416,-69276,-24202
74,91250,2704,17852,26476,-4787,97083,-38232,-60319
75,92500,3232,4167,35196,-4868,83266,-737,-85731
76,93750,3860,-7812,40251,-4943,58153,37206,-99635
77,95000,4736,-16402,37758,-5017,24171,69927,-97455
78,96250,5621,-21834,31120,-5066,-12948,90511,-78725
79,97500,6368,-23086,21432,-5100,-49505,99620,-50412
80,98750,6875,-17679,7440,-5096,-78254,91319,-14175
81,100000,7152,-9884,-6009,-5068,-95163,69040,24146
82,101250,7027,1019,-17487,-5011,-99889,38074,60236
83,102500,6495,14830,-26198,-4931,-86118,588,85691
84,103750,5868,26756,-31353,-4853,-61038,-37312,99642
85,105000,4994,35388,-28816,-4784,-27080,-70125,97579
86,106250,4107,40901,-22274,-4731,10079,-90747,78827
87,107500,3364,42182,-12624,-4703,46654,-99920,50556
88,108750,2847,36700,1388,-4706,75415,-91685,14328
89,110000,2579,28950,14890,-4728,92350,-69399,-23959
90,111250,2692,17700,26231,-4796,97096,-38563,-60154
91,112500,3249,4642,35368,-4852,83535,-868,-85494
92,113750,3813,-8761,39604,-4981,58018,36678,-99830
93,115000,4904,-12556,39870,-4897,25570,70782,-96749
94,116250,5801,-17820,33488,-4929,-11446,91556,-77783
95,117500,6311,-24317,20887,-5137,-49677,99294,-50919
96,118750,6898,-17181,7854,-5074,-77947,91625,-14338
97,120000,7139,-10155,-6046,-5073,-95134,69110,23857
98,121250,7031,1064,-17351,-5007,-99919,38366,60047
99,122500,6497,14674,-26195,-4930,-86282,855,85566
100,123750,5873,26671,-31285,-4854,-61216,-37082,99589
101,125000,5000,35270,-28897,-4781,-27324,-69968,97677
102,126250,4117,40793,-22298,-4727,9810,-90641,79012
103,127500,3367,42058,-12729,-4696,46443,-99898,50738
104,128750,2849,36713,1307,-4699,75260,-91852,14662
