64,78750,-96334,30130,81166,-92665,-24235,-62144,88385,39728
65,80000,-99998,7313,88137,-99998,-7800,-80590,87171,1122
66,81250,-87970,-19800,84614,-90815,11479,-88090,71351,-48409
67,82500,-61956,-45404,68609,-67067,27987,-84459,49806,-65953
68,83750,-26867,-61937,39278,-34267,39990,-67518,21479,-59380
69,85000,13019,-66010,1862,4376,47657,-39873,-13499,-57141
70,86250,50075,-62206,-35476,40880,47762,-7239,-46108,-57411
71,87500,78751,-48636,-65500,71049,37794,28517,-71483,-54547
72,88750,96260,-28307,-86451,91133,23751,60687,-87158,-26504
73,90000,99998,-4823,-95361,97703,7341,79714,-86421,13855
74,91250,88303,26598,-91930,89899,-11569,86812,-71767,48545
75,92500,62910,56154,-75225,68243,-27667,83247,-50838,64371
76,93750,28504,72884,-45247,36947,-39763,67213,-22824,63877
77,95000,-10556,77154,-6819,134,-47746,39858,12547,65977
78,96250,-47694,73489,31524,-36087,-48056,7697,44690,63987
79,97500,-77030,58843,65173,-65906,-38398,-27572,69180,52261
80,98750,-94526,36729,88489,-85153,-24684,-59980,85330,22856
81,100000,-98139,11081,98721,-91475,-8281,-79262,85254,-12292
82,101250,-86371,-22302,95772,-83815,10580,-86357,70234,-52001
83,102500,-60949,-56001,79887,-62704,26600,-82651,49421,-65711
84,103750,-26159,-75437,49669,-31573,38125,-67109,22840,-60619
85,105000,12786,-81959,10654,4436,46022,-39925,-12027,-59646
86,106250,49501,-76794,-28139,40002,47096,-8282,-44151,-54284
87,107500,78263,-60314,-62680,68830,37791,26071,-68262,-44768
88,108750,95765,-36806,-88620,87350,24045,58683,-83826,-6143
89,110000,99642,-8860,-99998,94068,7704,78556,-84073,33144
90,111250,88223,25440,-98171,86610,-10846,85682,-70281,61901
91,112500,63123,61176,-83055,65977,-26529,81662,-49642,73694
92,113750,29000,83373,-53731,36169,-38524,66289,-22844,67543
93,115000,-9697,90563,-14463,763,-46918,39849,11678,65355
94,116250,-46791,87395,24862,-34609,-47839,8545,43329,60334
95,117500,-76166,70316,60937,-63863,-38455,-25611,66956,48256
96,118750,-93754,44462,87629,-82632,-24301,-58194,82493,14602
97,120000,-97564,16100,99998,-88794,-7872,-78131,83383,-16469
98,121250,-86076,-20037,98771,-81449,10096,-85387,69799,-51428
99,122500,-61087,-56705,84466,-61045,25752,-80844,48654,-63456
100,123750,-26817,-80555,56373,-30499,37305,-65736,22535,-57602
101,125000,11881,-89823,16357,4040,45491,-39895,-11156,-55063
102,126250,48481,-86600,-23867,38388,47097,-8688,-43059,-45769
103,127500,77322,-69203,-59476,67001,38312,25176,-67012,-33871
104,128750,94679,-43384,-86559,85310,24153,57786,-82394,1849
105,130000,98582,-15018,-99603,91297,7542,77722,-82682,38087
106,131250,87409,22021,-99518,84049,-10606,84991,-69318,68224
107,132500,62705,60623,-85800,64077,-26212,80892,-48671,80048
108,133750,28867,85991,-57177,34686,-38043,65916,-22452,73825
109,135000,-9688,94996,-17711,281,-46335,39873,11501,70747
110,136250,-46372,94375,21575,-33928,-47641,8689,43297,64062
111,137500,-75257,77836,57072,-62486,-38492,-24819,66725,54681
112,138750,-92670,50671,85439,-80551,-24376,-56945,81895,21671
113,140000,-96287,21473,99500,-85963,-8048,-76960,82696,-12645
114,141250,-84884,-14816,98616,-78637,9751,-84841,69810,-48859
115,142500,-60351,-53364,84973,-59033,25586,-80589,48786,-60727
116,143750,-26751,-78874,57200,-29710,37485,-65225,22186,-53477
117,145000,11876,-90406,18363,4691,45720,-39210,-11404,-46931
118,146250,48413,-90250,-21297,38458,46878,-7987,-42804,-36696
119,147500,77330,-76228,-57094,66405,37886,25340,-66098,-25945
120,148750,94708,-50720,-85177,84086,24224,57682,-81498,12416
121,150000,98739,-22315,-98950,90116,7857,77990,-82348,49419
122,151250,87888,13214,-98612,83201,-10435,85733,-69434,78041
123,152500,63348,52212,-84793,63573,-26013,80814,-48334,85787
124,153750,29983,78748,-57321,34735,-37756,65531,-21911,79289
125,155000,-8493,90068,-18464,485,-45878,39568,11595,73737
126,156250,-45035,91983,20670,-33067,-47088,8148,43206,62990
127,157500,-73874,79142,55992,-60931,-38375,-25495,66828,49096
128,158750,-91648,55360,83176,-79076,-24517,-57570,81853,11617
129,160000,-95702,28051,97577,-84541,-8215,-77633,82305,-27870
130,161250,-84640,-5568,97527,-76652,9590,-85971,69617,-67195
131,162500,-60126,-43374,83816,-56833,25424,-80928,48541,-69836
132,163750,-26829,-70848,56170,-28287,37266,-65281,21842,-61147
133,165000,11570,-83577,18670,6050,45290,-39056,-12188,-59999
134,166250,48040,-88180,-19193,39484,46455,-7109,-44429,-51074
135,167500,76734,-76927,-53221,67276,37888,25801,-67532,-37939
136,168750,94229,-52711,-79739,85570,24175,57298,-81767,3834
137,170000,98082,-24721,-94354,90788,7665,77636,-82269,43652
138,171250,87277,9489,-93606,83643,-10562,86050,-69663,77664
139,172500,63092,45736,-80533,63604,-26347,81110,-48424,84289
140,173750,29907,71952,-54826,34314,-38227,65004,-21255,75100
141,175000,-8010,85023,-19054,-188,-46191,38697,12627,71963
142,176250,-44476,89241,18226,-34125,-47235,7564,43964,63562
143,177500,-73334,78049,51791,-62319,-38640,-25719,67414,50196
144,178750,-91156,54786,78528,-80718,-24790,-57534,82175,12750
145,180000,-94964,27992,92788,-85787,-8254,-77531,82287,-27289
146,181250,-83949,-4294,93070,-77463,9586,-86142,69671,-68650
147,182500,-59502,-40736,79652,-57107,25310,-80967,48467,-72750
148,183750,-25977,-69118,53264,-28137,37181,-64852,21189,-64877
149,185000,12107,-82056,17368,6474,45560,-38806,-12695,-59990
150,186250,48034,-85690,-19708,39802,46909,-7595,-44272,-49667
151,187500,76753,-75836,-53062,67740,38015,25881,-67787,-38506
152,188750,94123,-54198,-78850,85467,24112,57956,-82442,2797
153,190000,97968,-28646,-93199,90250,7857,77783,-82527,44678
154,191250,87079,3868,-92618,82529,-10212,86027,-70040,77014
155,192500,63013,40962,-79362,63098,-25977,80986,-48634,84661
156,193750,29897,68734,-53864,33835,-37910,65058,-21304,79105
157,195000,-8189,82019,-18114,-810,-46075,38870,12737,76910
158,196250,-44446,86424,18861,-34383,-47322,7592,44392,68085
159,197500,-73384,77281,51938,-62465,-38703,-25750,67759,53265
160,198750,-91088,56103,78082,-80573,-24401,-57881,82324,15095
161,200000,-95087,30123,92162,-85838,-8042,-77762,82394,-26350
162,201250,-84237,-2054,92242,-77558,9581,-86127,69778,-67170
163,202500,-59799,-37766,79575,-56944,25390,-80878,48547,-69767
164,203750,-26536,-66194,53311,-28159,37306,-64522,21459,-55860
165,205000,11417,-81726,17643,5877,45838,-38312,-12398,-46723
166,206250,47524,-85473,-18764,39519,47326,-7159,-43865,-34059
167,207500,76065,-76074,-52094,67021,38646,26023,-67328,-23310
168,208750,93315,-54636,-78230,84525,24622,58195,-82200,15045
169,210000,97288,-29608,-92440,89410,8123,78139,-82297,55017
170,211250,86608,2853,-91908,81799,-10018,86258,-69945,83379
171,212500,62734,38861,-79287,61951,-25858,81002,-48618,86697
172,213750,29538,66532,-54186,32773,-37864,64835,-21237,77630
173,215000,-8419,81967,-18082,-1215,-46260,38863,12607,72938
174,216250,-44551,86921,18419,-34672,-47578,7645,44222,63480
175,217500,-73292,78290,51207,-62438,-39001,-25839,67855,49877
176,218750,-90750,57044,76979,-80345,-24903,-57844,82584,12615
177,220000,-94524,32360,90829,-84858,-8301,-77812,82585,-27665
178,221250,-83626,-264,91097,-76888,9396,-86298,70102,-67515
179,222500,-59261,-36853,78619,-56422,25251,-80871,48739,-68966
180,223750,-26114,-63827,52235,-27589,37203,-64564,21609,-55822
181,225000,11935,-79484,17068,6784,45789,-38601,-12297,-49552
182,226250,47687,-83980,-19456,39732,47455,-7346,-44301,-40238
183,227500,76403,-75861,-52177,67529,38361,26182,-67897,-32073
184,228750,93952,-56039,-77861,85281,24225,58448,-82562,8851
185,230000,98119,-31635,-91977,90335,7964,78384,-82719,51001
186,231250,87540,-804,-92394,82279,-10078,86453,-70221,81480
187,232500,63519,35695,-78907,62708,-25881,81037,-48707,85729
188,233750,30591,63158,-53317,34015,-37837,65109,-21500,78179
189,235000,-7338,78326,-18145,-461,-45990,38974,12533,76730
190,236250,-43479,83974,18809,-33587,-47331,7399,44487,66799
191,237500,-72274,76005,51067,-61608,-38694,-26081,68113,53823
192,238750,-89901,57994,76442,-79126,-24574,-58106,82735,15282
193,240000,-94036,32526,90694,-84280,-8275,-77967,82843,-26042
194,241250,-83134,614,90488,-76279,9334,-86287,70280,-65966
195,242500,-58998,-34983,77320,-56113,25238,-81187,49086,-68797
196,243750,-25867,-63195,51545,-27411,37216,-64954,21806,-58013
197,245000,12166,-77793,16178,7019,45842,-38457,-12670,-51760
198,246250,47978,-83931,-19518,40176,47505,-7182,-44524,-40318
199,247500,76543,-76272,-52435,67541,38513,26120,-67941,-31416
200,248750,94060,-57236,-78143,85014,24492,58278,-82693,8434
201,250000,98142,-33074,-92419,89820,8164,78244,-82846,50171
202,251250,87495,-1890,-91928,82110,-9828,86632,-70611,82014
203,252500,63554,33664,-77944,62563,-25708,81360,-49158,86210
204,253750,30584,61529,-53161,33598,-37739,64976,-21410,78771
205,255000,-7141,77836,-18235,-313,-45964,38780,12673,76397
206,256250,-43323,83591,18678,-33502,-47420,7548,44423,66757
207,257500,-72106,76591,50621,-61324,-38780,-25922,68005,53380
208,258750,-89673,56729,76727,-79018,-24688,-58143,82882,15254
209,260000,-93894,33891,90287,-84020,-8336,-78179,83087,-26452
210,261250,-83196,2719,90216,-76126,9376,-86635,70593,-65817
211,262500,-59228,-32883,77011,-56211,25379,-81302,49079,-68516
212,263750,-26308,-61346,51269,-27713,37298,-65164,21514,-63222
213,265000,11642,-76823,16057,6625,45693,-38973,-12849,-62297
214,266250,47331,-82322,-19817,39477,47297,-7510,-44872,-51289
215,267500,75889,-75444,-52207,66874,38488,25890,-68369,-39827
216,268750,93488,-56345,-77889,84594,24297,58235,-83095,478
217,270000,97735,-33909,-91279,89566,7895,78274,-83175,43085
218,271250,87178,-3527,-91372,81504,-10034,86654,-70745,78021
219,272500,63507,32253,-78216,61962,-25737,81473,-49212,86555
220,273750,30691,60881,-52556,33755,-37548,65206,-21412,84064
221,275000,-7036,76653,-17886,-375,-45873,39050,12734,81534
222,276250,-43008,82516,17827,-33713,-47542,7804,44574,70094
223,277500,-71779,75896,50535,-61150,-38971,-25592,68185,57389
224,278750,-89554,57325,76625,-78771,-24660,-58035,83086,19486
225,280000,-93685,33439,89986,-84063,-8228,-78194,83328,-22422
226,281250,-82943,3596,90219,-75474,9367,-86759,70919,-63483
227,282500,-58787,-32034,76244,-55811,25268,-81377,49283,-68035
228,283750,-25831,-60872,50566,-27300,37261,-64906,21721,-57866
229,285000,11873,-76075,15984,6933,45956,-38932,-12503,-54133
230,286250,47221,-82878,-20354,39220,47989,-7675,-44806,-43882
231,287500,75528,-75825,-52044,66442,39058,25781,-68529,-36114
232,288750,92867,-57130,-77190,83686,24925,58089,-83290,4052
233,290000,96933,-34035,-90934,88481,8384,78299,-83570,44696
234,291250,86431,-3129,-90565,80942,-9798,86683,-71173,76047
235,292500,62587,32208,-76975,61490,-25689,81442,-49341,85237
236,293750,29980,60163,-52044,33007,-37719,65474,-21418,85067
237,295000,-7641,76204,-16976,-750,-45890,39505,12779,87454
238,296250,-43604,82160,18907,-34120,-47441,8098,44713,76799
239,297500,-72174,75674,51489,-61449,-38961,-25562,68518,61948
240,298750,-89964,57757,76514,-79247,-24960,-57868,83493,22777
241,300000,-94003,35013,89851,-84155,-8439,-78020,83654,-18786
242,301250,-83255,3998,89839,-75857,9291,-86543,70997,-60752
243,302500,-59140,-31135,77036,-55709,25004,-81288,49536,-67360
244,303750,-26065,-60677,50827,-27510,37115,-65247,22018,-60372
245,305000,11560,-75562,15690,6528,45789,-39179,-12624,-60722
246,306250,47142,-81805,-19897,39367,47591,-7960,-44977,-54439
247,307500,75779,-76087,-52103,66555,38433,25480,-68619,-48669
248,308750,93396,-58562,-77093,84192,24247,57895,-83424,-8392
249,310000,97774,-35116,-91463,89278,7886,78143,-83619,35995
250,311250,87555,-4670,-91279,81842,-10171,86803,-71097,73935
251,312500,64089,30811,-77526,62875,-25917,81837,-49627,83587
252,313750,31724,58265,-52342,34811,-38043,65488,-21835,76208
253,315000,-5986,74539,-17875,660,-46223,38929,12670,74919
254,316250,-42173,81160,17761,-32883,-47514,7721,44336,66513
255,317500,-71104,74951,50223,-60497,-38880,-25742,67933,53389
